,Unnamed: 0,country_code,city,longitude,latitude,Date,endsampling,duration,i131,cs134,cs137,geometry
1053,1053,GB,BERKELEY,-2.45,51.69,1986-05-05,18,28.05,0.003,0.0003,0.0003,POINT (-2.45 51.69)
1054,1054,GB,BERKELEY,-2.45,51.69,1986-05-05,19,1.05,0.0051,0.0,0.0,POINT (-2.45 51.69)
1055,1055,GB,BERKELEY,-2.45,51.69,1986-05-06,8,13.0,0.001,0.0,0.0,POINT (-2.45 51.69)
1056,1056,GB,BERKELEY,-2.45,51.69,1986-05-06,12,3.5,0.0015,0.0,0.0008,POINT (-2.45 51.69)
1057,1057,GB,BERKELEY,-2.45,51.69,1986-05-06,16,3.5,0.0014,0.0,0.0006,POINT (-2.45 51.69)
1058,1058,GB,BERKELEY,-2.45,51.69,1986-05-07,10,18.2,0.009000000000000001,0.001,0.002,POINT (-2.45 51.69)
1059,1059,GB,BERKELEY,-2.45,51.69,1986-05-07,14,4.3,0.017,0.0025,0.004,POINT (-2.45 51.69)
1060,1060,GB,BERKELEY,-2.45,51.69,1986-05-08,8,17.4,0.0022,0.0,0.00013000000000000002,POINT (-2.45 51.69)
1061,1061,GB,BERKELEY,-2.45,51.69,1986-05-09,8,24.2,0.003,0.00035,0.00046,POINT (-2.45 51.69)
1062,1062,GB,BERKELEY,-2.45,51.69,1986-05-10,9,25.0,0.00027,0.0,0.00026000000000000003,POINT (-2.45 51.69)
1063,1063,GB,BERKELEY,-2.45,51.69,1986-05-11,8,22.3,0.0017,0.00028,0.00046,POINT (-2.45 51.69)
1064,1064,GB,BERKELEY,-2.45,51.69,1986-05-12,9,24.5,0.002,0.0003,0.0005,POINT (-2.45 51.69)
1065,1065,GB,BERKELEY,-2.45,51.69,1986-05-13,8,23.25,0.002,0.0,0.00037,POINT (-2.45 51.69)
1066,1066,GB,BERKELEY,-2.45,51.69,1986-05-14,8,24.1,0.0025,0.0005200000000000001,0.00072,POINT (-2.45 51.69)
1067,1067,GB,BERKELEY,-2.45,51.69,1986-05-15,8,23.5,0.0016,0.0006,0.001,POINT (-2.45 51.69)
1068,1068,GB,CHAPELCROSS,-3.61,55.06,1986-05-02,10,16.2,,0.001,0.0,POINT (-3.61 55.06)
1069,1069,GB,CHAPELCROSS,-3.61,55.06,1986-05-03,10,24.0,0.0,0.4,0.0,POINT (-3.61 55.06)
1070,1070,GB,CHAPELCROSS,-3.61,55.06,1986-05-03,10,12.2,0.0,0.15,0.0,POINT (-3.61 55.06)
1071,1071,GB,CHAPELCROSS,-3.61,55.06,1986-05-03,11,21.0,2.7,1.2,2.2,POINT (-3.61 55.06)
1072,1072,GB,CHAPELCROSS,-3.61,55.06,1986-05-04,11,24.0,0.83,0.1,0.75,POINT (-3.61 55.06)
1073,1073,GB,CHAPELCROSS,-3.61,55.06,1986-05-05,11,24.0,0.0091,0.0,,POINT (-3.61 55.06)
1074,1074,GB,CHAPELCROSS,-3.61,55.06,1986-05-06,11,24.0,0.031,0.0029,0.0054,POINT (-3.61 55.06)
1075,1075,GB,CHAPELCROSS,-3.61,55.06,1986-05-07,11,24.0,0.003,,0.001,POINT (-3.61 55.06)
1076,1076,GB,CHAPELCROSS,-3.61,55.06,1986-05-08,11,24.0,0.005,0.009000000000000001,0.005,POINT (-3.61 55.06)
1077,1077,GB,CHAPELCROSS,-3.61,55.06,1986-05-09,11,24.0,0.032,0.005,0.011,POINT (-3.61 55.06)
1078,1078,GB,CHAPELCROSS,-3.61,55.06,1986-05-10,11,24.0,0.005,,0.001,POINT (-3.61 55.06)
1079,1079,GB,CHAPELCROSS,-3.61,55.06,1986-05-11,11,24.0,,0.001,,POINT (-3.61 55.06)
1080,1080,GB,CHAPELCROSS,-3.61,55.06,1986-05-12,11,24.0,0.0033,,0.001,POINT (-3.61 55.06)
1081,1081,GB,CHAPELCROSS,-3.61,55.06,1986-05-13,11,24.0,0.0033,,0.001,POINT (-3.61 55.06)
1082,1082,GB,CHAPELCROSS,-3.61,55.06,1986-05-14,11,24.0,0.0046,0.0013,0.0025,POINT (-3.61 55.06)
1083,1083,GB,CHAPELCROSS,-3.61,55.06,1986-05-15,11,24.0,0.003,,0.001,POINT (-3.61 55.06)
1084,1084,GB,CHAPELCROSS,-3.61,55.06,1986-05-16,11,24.0,0.0021,,0.001,POINT (-3.61 55.06)
1085,1085,GB,GLASGOW,-4.49,56.0,1986-04-30,0,700.0,0.0,,0.0,POINT (-4.49 56)
1086,1086,GB,GLASGOW,-4.83,56.0,1986-05-02,15,25.25,0.00034,,0.0002,POINT (-4.83 56)
1087,1087,GB,GLASGOW,-4.83,56.0,1986-05-03,10,19.3,0.75,0.24,0.45,POINT (-4.83 56)
1088,1088,GB,GLASGOW,-4.83,56.0,1986-05-03,15,4.55,2.2,0.77,1.41,POINT (-4.83 56)
1089,1089,GB,GLASGOW,-4.83,56.0,1986-05-03,19,3.2,0.594,0.141,0.32,POINT (-4.83 56)
1090,1090,GB,GLASGOW,-4.83,56.0,1986-05-04,9,14.1,0.309,0.136,0.274,POINT (-4.83 56)
1091,1091,GB,GLASGOW,-4.83,56.0,1986-05-04,11,1.5,0.17600000000000002,0.06,0.153,POINT (-4.83 56)
1092,1092,GB,GLASGOW,-4.83,56.0,1986-05-04,14,3.45,0.026,0.004,0.008,POINT (-4.83 56)
1093,1093,GB,GLASGOW,-4.83,56.0,1986-05-04,19,4.35,0.021,0.008,0.017,POINT (-4.83 56)
1094,1094,GB,GLASGOW,-4.83,56.0,1986-05-05,9,13.55,0.006,0.0003,0.0006,POINT (-4.83 56)
1095,1095,GB,GLASGOW,-4.83,56.0,1986-05-06,9,24.35,0.058,0.006,0.011,POINT (-4.83 56)
1096,1096,GB,GLASGOW,-4.83,56.0,1986-05-07,9,24.0,0.004,0.0009,0.0018,POINT (-4.83 56)
1097,1097,GB,GLASGOW,-4.83,56.0,1986-05-08,9,23.35,0.0038,0.0008,0.0017,POINT (-4.83 56)
1098,1098,GB,GLASGOW,-4.83,56.0,1986-05-09,9,24.2,0.0083,0.0009,0.0021,POINT (-4.83 56)
1099,1099,GB,GLASGOW,-4.83,56.0,1986-05-10,9,23.45,0.0012,0.0003,0.0007,POINT (-4.83 56)
1100,1100,GB,GLASGOW,-4.83,56.0,1986-05-11,9,23.3,0.001,0.0003,0.0005,POINT (-4.83 56)
1101,1101,GB,GLASGOW,-4.83,56.0,1986-05-12,9,24.0,0.0034,0.0006,0.0011,POINT (-4.83 56)
1102,1102,GB,GLASGOW,-4.83,56.0,1986-05-13,9,24.0,0.0016,0.0003,0.0006,POINT (-4.83 56)
1103,1103,GB,GLASGOW,-4.83,56.0,1986-05-14,9,24.0,0.0038,0.0007,0.0015,POINT (-4.83 56)
1104,1104,GB,GLASGOW,-4.83,56.0,1986-05-15,11,25.3,0.0024,0.0008,0.0016,POINT (-4.83 56)
1105,1105,GB,GLASGOW,-4.83,56.0,1986-05-16,9,22.3,0.0027,0.0009,0.002,POINT (-4.83 56)
1106,1106,GB,GLASGOW,-4.83,56.0,1986-05-17,9,24.0,0.0026,0.0011,0.002,POINT (-4.83 56)
1107,1107,GB,GLASGOW,-4.83,56.0,1986-05-19,10,49.3,0.0024,0.0015,0.0036,POINT (-4.83 56)
1108,1108,GB,GLASGOW,-4.83,56.0,1986-05-23,9,70.45,0.0019,0.0011,0.0023,POINT (-4.83 56)
1109,1109,GB,GLASGOW,-4.83,56.0,1986-05-30,9,132.0,0.0005,0.0005,0.0011,POINT (-4.83 56)
1110,1110,GB,GLASGOW,-4.49,56.0,1986-05-31,0,700.0,0.0,0.017,0.034,POINT (-4.49 56)
1111,1111,GB,HARWELL,-1.3,51.62,1986-05-01,9,24.0,,5e-05,,POINT (-1.3 51.62)
1112,1112,GB,HARWELL,-1.3,51.62,1986-05-02,9,24.0,0.0014,,0.0022600000000000003,POINT (-1.3 51.62)
1113,1113,GB,HARWELL,-1.3,51.62,1986-05-02,13,5.3,1.43,0.43,,POINT (-1.3 51.62)
1114,1114,GB,HARWELL,-1.3,51.62,1986-05-03,8,18.3,0.83,0.3,0.00107,POINT (-1.3 51.62)
1115,1115,GB,HARWELL,-1.3,51.62,1986-05-04,9,24.0,0.0058,0.00038,,POINT (-1.3 51.62)
1116,1116,GB,HARWELL,-1.3,51.62,1986-05-05,9,24.0,0.0026,,0.00217,POINT (-1.3 51.62)
1117,1117,GB,HARWELL,-1.3,51.62,1986-05-06,9,24.0,0.001,1.4e-05,,POINT (-1.3 51.62)
1118,1118,GB,HARWELL,-1.3,51.62,1986-05-07,9,24.0,0.0046,0.00045,0.00102,POINT (-1.3 51.62)
1119,1119,GB,HARWELL,-1.3,51.62,1986-05-08,9,24.0,0.0073,0.00155,,POINT (-1.3 51.62)
1120,1120,GB,HARWELL,-1.3,51.62,1986-05-09,9,24.0,0.0043,0.00057,,POINT (-1.3 51.62)
1121,1121,GB,HARWELL,-1.3,51.62,1986-05-10,9,24.0,0.00027,1.2e-05,,POINT (-1.3 51.62)
1122,1122,GB,HARWELL,-1.3,51.62,1986-05-11,9,24.0,0.00155,0.00012,,POINT (-1.3 51.62)
1123,1123,GB,HARWELL,-1.3,51.62,1986-05-12,9,24.0,0.0031,0.00027,,POINT (-1.3 51.62)
1124,1124,GB,HARWELL,-1.3,51.62,1986-05-13,9,24.0,0.0032,0.00033,,POINT (-1.3 51.62)
1125,1125,GB,HARWELL,-1.3,51.62,1986-05-14,9,24.0,0.0029,0.00028,,POINT (-1.3 51.62)
1126,1126,GB,HARWELL,-1.3,51.62,1986-05-15,9,24.0,0.0022,0.00062,,POINT (-1.3 51.62)
1127,1127,GB,HARWELL,-1.3,51.62,1986-05-16,9,24.0,0.00195,0.00061,,POINT (-1.3 51.62)
1128,1128,GB,HARWELL,-1.3,51.62,1986-05-17,9,24.0,0.0026,0.00079,,POINT (-1.3 51.62)
1129,1129,GB,HARWELL,-1.3,51.62,1986-05-18,9,24.0,0.00115,0.00047,,POINT (-1.3 51.62)
1130,1130,GB,HARWELL,-1.3,51.62,1986-05-19,9,24.0,0.0023,0.00115,,POINT (-1.3 51.62)
1131,1131,GB,HARWELL,-1.3,51.62,1986-05-20,9,24.0,0.0018,0.00115,,POINT (-1.3 51.62)
1132,1132,GB,HARWELL,-1.3,51.62,1986-05-21,9,24.0,,0.0006,,POINT (-1.3 51.62)
1133,1133,GB,HARWELL,-1.3,51.62,1986-05-22,9,24.0,0.0021,0.00072,,POINT (-1.3 51.62)
1134,1134,GB,HARWELL,-1.3,51.62,1986-05-23,9,24.0,0.0043,0.0019,,POINT (-1.3 51.62)
1135,1135,GB,HARWELL,-1.3,51.62,1986-05-02,10,1.0,0.5,0.06,,POINT (-1.3 51.62)
1136,1136,GB,HARWELL,-1.3,51.62,1986-05-02,15,4.22,3.18,0.7,,POINT (-1.3 51.62)
1137,1137,GB,HARWELL,-1.3,51.62,1986-05-02,16,1.14,5.32,0.9,,POINT (-1.3 51.62)
1138,1138,GB,HARWELL,-1.3,51.62,1986-05-02,18,1.42,4.2,0.71,,POINT (-1.3 51.62)
1139,1139,GB,HARWELL,-1.3,51.62,1986-05-02,21,3.07,3.03,0.64,,POINT (-1.3 51.62)
1140,1140,GB,HARWELL,-1.3,51.62,1986-05-03,9,12.02,0.6,0.2,,POINT (-1.3 51.62)
1141,1141,GB,HARWELL,-1.3,51.62,1986-05-03,10,0.52,0.04,0.0,,POINT (-1.3 51.62)
1142,1142,GB,HARWELL,-1.3,51.62,1986-05-03,11,1.1,0.02,0.0,0.006,POINT (-1.3 51.62)
1143,1143,GB,HARWELL,-1.3,51.62,1986-05-03,15,3.54,0.03,0.001,,POINT (-1.3 51.62)
1144,1144,GB,HARWELL,-1.3,51.62,1986-05-03,21,6.5,0.01,0.0,0.006999999999999999,POINT (-1.3 51.62)
1145,1145,GB,HARWELL,-1.3,51.62,1986-05-04,9,11.06,0.009000000000000001,0.0,,POINT (-1.3 51.62)
1146,1146,GB,HARWELL,-1.3,51.62,1986-05-04,20,11.31,0.006,0.0,,POINT (-1.3 51.62)
1147,1147,GB,HARWELL,-1.3,51.62,1986-05-05,9,12.28,0.01,0.0,,POINT (-1.3 51.62)
1148,1148,GB,HARWELL,-1.3,51.62,1986-05-05,19,10.12,0.005,0.0,,POINT (-1.3 51.62)
1149,1149,GB,HARWELL,-1.3,51.62,1986-05-06,8,13.43,0.002,0.0,,POINT (-1.3 51.62)
1150,1150,GB,HARWELL,-1.3,51.62,1986-05-07,9,24.02,0.006,0.0003,,POINT (-1.3 51.62)
1151,1151,GB,HARWELL,-1.3,51.62,1986-05-07,11,2.2,0.08,0.005,,POINT (-1.3 51.62)
1152,1152,GB,HARWELL,-1.3,51.62,1986-05-07,12,1.1,0.04,0.0,,POINT (-1.3 51.62)
1153,1153,GB,HARWELL,-1.3,51.62,1986-05-07,13,1.1,0.02,0.0,,POINT (-1.3 51.62)
1154,1154,GB,HARWELL,-1.3,51.62,1986-05-07,16,2.55,0.006999999999999999,0.001,,POINT (-1.3 51.62)
1155,1155,GB,HARWELL,-1.3,51.62,1986-05-07,17,1.2,0.0091,0.0,,POINT (-1.3 51.62)
1156,1156,GB,HARWELL,-1.3,51.62,1986-05-07,19,1.05,0.02,0.0,,POINT (-1.3 51.62)
1157,1157,GB,HARWELL,-1.3,51.62,1986-05-07,21,2.15,0.02,0.00092,,POINT (-1.3 51.62)
1158,1158,GB,HARWELL,-1.3,51.62,1986-05-08,9,12.13,0.0054,0.0007,,POINT (-1.3 51.62)
1159,1159,GB,HARWELL,-1.3,51.62,1986-05-08,11,1.44,0.0064,0.0,,POINT (-1.3 51.62)
1160,1160,GB,HARWELL,-1.3,51.62,1986-05-08,14,2.53,0.005,0.0,,POINT (-1.3 51.62)
1161,1161,GB,HARWELL,-1.3,51.62,1986-05-09,9,19.03,0.0057,0.001,,POINT (-1.3 51.62)
1162,1162,GB,HARWELL,-1.3,51.62,1986-05-10,9,24.32,0.00033,0.0,,POINT (-1.3 51.62)
1163,1163,BE,BRUXELLES(Ixelles),4.33,50.78,1986-04-30,0,700.0,0.0,,,POINT (4.33 50.78)
1164,1164,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,9,24.0,1.33,0.39,,POINT (4.33 50.78)
1165,1165,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,11,1.0,10.25,2.45,,POINT (4.33 50.78)
1166,1166,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,12,1.0,9.02,2.23,,POINT (4.33 50.78)
1167,1167,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,13,1.0,7.56,1.85,,POINT (4.33 50.78)
1168,1168,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,14,1.0,4.12,1.17,,POINT (4.33 50.78)
1169,1169,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,15,1.0,1.61,0.28,,POINT (4.33 50.78)
1170,1170,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,16,1.0,1.43,0.17,,POINT (4.33 50.78)
1171,1171,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,17,1.0,1.82,0.41,,POINT (4.33 50.78)
1172,1172,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,9,15.3,1.58,0.37,,POINT (4.33 50.78)
1173,1173,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,10,1.0,2.32,0.16,,POINT (4.33 50.78)
1174,1174,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,11,1.0,2.45,0.22,0.005,POINT (4.33 50.78)
1175,1175,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,12,1.0,2.12,0.18,,POINT (4.33 50.78)
1176,1176,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,13,1.0,1.01,0.09,0.002,POINT (4.33 50.78)
1177,1177,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,14,1.0,1.84,0.09,,POINT (4.33 50.78)
1178,1178,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,15,1.0,1.68,0.1,0.003,POINT (4.33 50.78)
1179,1179,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,16,1.0,1.7,0.08,,POINT (4.33 50.78)
1180,1180,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,17,1.0,1.75,0.12,0.0,POINT (4.33 50.78)
1181,1181,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-04,8,14.45,0.19,0.03,,POINT (4.33 50.78)
1182,1182,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-04,20,12.0,0.0187,,,POINT (4.33 50.78)
1183,1183,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-05,8,12.0,0.1274,0.0125,,POINT (4.33 50.78)
1184,1184,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-05,20,12.0,0.1546,0.0404,,POINT (4.33 50.78)
1185,1185,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-06,8,12.0,0.0209,0.0,,POINT (4.33 50.78)
1186,1186,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-06,20,12.0,0.0745,0.0,,POINT (4.33 50.78)
1187,1187,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-07,10,14.3,0.085,0.0,,POINT (4.33 50.78)
1188,1188,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-07,20,9.3,0.0148,0.0025,,POINT (4.33 50.78)
1189,1189,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-08,9,13.0,0.0117,0.0021,,POINT (4.33 50.78)
1190,1190,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-09,9,24.0,0.0079,0.0,,POINT (4.33 50.78)
1191,1191,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-10,9,24.0,0.0036,0.0,,POINT (4.33 50.78)
1192,1192,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-11,9,24.0,0.0017,0.0,0.001,POINT (4.33 50.78)
1193,1193,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-12,9,24.0,0.0093,0.0,,POINT (4.33 50.78)
1194,1194,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-13,9,24.0,0.0033,0.00047,,POINT (4.33 50.78)
1195,1195,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-14,9,24.0,0.0055,0.0004,,POINT (4.33 50.78)
1196,1196,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-15,9,24.0,0.0046,0.0004,0.0005,POINT (4.33 50.78)
1197,1197,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-16,9,24.0,0.0028,0.0007,,POINT (4.33 50.78)
1198,1198,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-17,9,24.0,0.004,0.0012,,POINT (4.33 50.78)
1199,1199,BE,BRUXELLES(Ixelles),4.33,50.78,1986-05-31,0,700.0,0.0,,,POINT (4.33 50.78)
1200,1200,BE,MOL,5.12,51.18,1986-04-28,9,168.0,0.0,0.0,3.1e-05,POINT (5.12 51.18)
1201,1201,BE,MOL,5.12,51.18,1986-04-30,0,700.0,0.0,,0.0,POINT (5.12 51.18)
1202,1202,BE,MOL,5.12,51.18,1986-05-01,9,24.0,,0.0001,,POINT (5.12 51.18)
1203,1203,BE,MOL,5.12,51.18,1986-05-02,9,24.0,1.68,0.41,0.97,POINT (5.12 51.18)
1204,1204,BE,MOL,5.12,51.18,1986-05-02,15,6.0,7.8,1.91,3.6,POINT (5.12 51.18)
1205,1205,BE,MOL,5.12,51.18,1986-05-02,21,6.0,3.5,0.98,1.88,POINT (5.12 51.18)
1206,1206,BE,MOL,5.12,51.18,1986-05-03,9,12.0,1.98,0.64,1.28,POINT (5.12 51.18)
1207,1207,BE,MOL,5.12,51.18,1986-05-04,9,24.0,0.81,0.156,0.33,POINT (5.12 51.18)
1208,1208,BE,MOL,5.12,51.18,1986-05-05,9,24.0,0.1,0.017,0.033,POINT (5.12 51.18)
1209,1209,BE,MOL,5.12,51.18,1986-05-05,9,168.0,0.92,0.23,0.48,POINT (5.12 51.18)
1210,1210,BE,MOL,5.12,51.18,1986-05-06,9,24.0,0.09,0.025,0.054000000000000006,POINT (5.12 51.18)
1211,1211,BE,MOL,5.12,51.18,1986-05-07,9,24.0,0.051,0.012,0.026,POINT (5.12 51.18)
1212,1212,BE,MOL,5.12,51.18,1986-05-08,9,24.0,0.0116,0.00148,0.003,POINT (5.12 51.18)
1213,1213,BE,MOL,5.12,51.18,1986-05-09,9,24.0,0.0088,0.00057,0.001,POINT (5.12 51.18)
1214,1214,BE,MOL,5.12,51.18,1986-05-10,9,24.0,0.0068,0.00091,0.00175,POINT (5.12 51.18)
1215,1215,BE,MOL,5.12,51.18,1986-05-11,9,24.0,0.00194,0.00014,0.00019,POINT (5.12 51.18)
1216,1216,BE,MOL,5.12,51.18,1986-05-12,9,24.0,0.0106,0.0005,0.0008300000000000001,POINT (5.12 51.18)
1217,1217,BE,MOL,5.12,51.18,1986-05-12,9,168.0,0.026,0.0058,0.0124,POINT (5.12 51.18)
1218,1218,BE,MOL,5.12,51.18,1986-05-13,9,24.0,0.0036,0.00023,0.00067,POINT (5.12 51.18)
1219,1219,BE,MOL,5.12,51.18,1986-05-14,9,24.0,0.006999999999999999,0.0003,0.0006,POINT (5.12 51.18)
1220,1220,BE,MOL,5.12,51.18,1986-05-15,9,24.0,0.0056,0.0004,0.0008,POINT (5.12 51.18)
1221,1221,BE,MOL,5.12,51.18,1986-05-16,9,24.0,0.0036,0.00066,0.00126,POINT (5.12 51.18)
1222,1222,BE,MOL,5.12,51.18,1986-05-17,9,24.0,0.0056,0.00148,0.0028,POINT (5.12 51.18)
1223,1223,BE,MOL,5.12,51.18,1986-05-18,9,24.0,0.0029,0.00075,0.00144,POINT (5.12 51.18)
1224,1224,BE,MOL,5.12,51.18,1986-05-19,9,24.0,0.004,0.00108,0.0023,POINT (5.12 51.18)
1225,1225,BE,MOL,5.12,51.18,1986-05-19,9,168.0,0.0046,0.0007,0.00141,POINT (5.12 51.18)
1226,1226,BE,MOL,5.12,51.18,1986-05-20,9,24.0,0.0035,0.0015,0.0031,POINT (5.12 51.18)
1227,1227,BE,MOL,5.12,51.18,1986-05-21,9,24.0,0.00189,0.00062,0.00128,POINT (5.12 51.18)
1228,1228,BE,MOL,5.12,51.18,1986-05-22,9,24.0,0.003,0.00091,0.00179,POINT (5.12 51.18)
1229,1229,BE,MOL,5.12,51.18,1986-05-23,9,24.0,0.0043,0.0013,0.0029,POINT (5.12 51.18)
1230,1230,BE,MOL,5.12,51.18,1986-05-24,9,24.0,0.0031,0.00129,0.0025,POINT (5.12 51.18)
1231,1231,BE,MOL,5.12,51.18,1986-05-25,9,24.0,0.00184,0.0007099999999999999,0.00146,POINT (5.12 51.18)
1232,1232,BE,MOL,5.12,51.18,1986-05-26,9,24.0,0.00159,0.00084,0.0016699999999999998,POINT (5.12 51.18)
1233,1233,BE,MOL,5.12,51.18,1986-05-26,9,168.0,0.0028,0.00102,0.0021,POINT (5.12 51.18)
1234,1234,BE,MOL,5.12,51.18,1986-05-31,0,700.0,0.0,,0.0,POINT (5.12 51.18)
1235,1235,ES,TARRAGONA,-0.4,39.48,1986-05-01,0,24.0,0.0,0.0,0.0032,POINT (-0.4 39.48)
1236,1236,ES,TARRAGONA,-0.4,39.48,1986-05-02,0,24.0,0.0,,0.0074,POINT (-0.4 39.48)
1237,1237,ES,TARRAGONA,-0.4,39.48,1986-05-03,0,24.0,0.0,0.032,0.0,POINT (-0.4 39.48)
1238,1238,ES,TARRAGONA,-0.4,39.48,1986-05-04,0,24.0,0.0,0.0329,0.07400000000000001,POINT (-0.4 39.48)
1239,1239,ES,TARRAGONA,-0.4,39.48,1986-05-05,0,24.0,0.0,0.0481,0.093,POINT (-0.4 39.48)
1240,1240,ES,TARRAGONA,-0.4,39.48,1986-05-08,0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1241,1241,ES,TARRAGONA,-0.4,39.48,1986-05-09,0,24.0,0.0,0.0089,0.0141,POINT (-0.4 39.48)
1242,1242,ES,TARRAGONA,-0.4,39.48,1986-05-10,0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1243,1243,ES,TARRAGONA,-0.4,39.48,1986-05-11,0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1244,1244,ES,TARRAGONA,-0.4,39.48,1986-05-12,0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1245,1245,ES,TARRAGONA,-0.4,39.48,1986-05-13,0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1246,1246,ES,TARRAGONA,-0.4,39.48,1986-05-14,0,24.0,0.0,0.0,0.0052,POINT (-0.4 39.48)
1247,1247,ES,TARRAGONA,-0.4,39.48,1986-05-15,0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1248,1248,ES,TARRAGONA,-0.4,39.48,1986-05-16,0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1249,1249,ES,TARRAGONA,-0.4,39.48,1986-05-17,0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1250,1250,ES,TARRAGONA,-0.4,39.48,1986-05-18,0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1251,1251,ES,TARRAGONA,-0.4,39.48,1986-05-19,0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1252,1252,ES,TARRAGONA,-0.4,39.48,1986-05-20,0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1253,1253,ES,VALENCIA,-0.376288,39.469906,1986-05-01,0,24.0,0.0,0.0,0.047,POINT (-0.376288 39.469906)
1254,1254,ES,VALENCIA,-0.376288,39.469906,1986-05-02,0,24.0,0.0,0.0054,0.0351,POINT (-0.376288 39.469906)
1255,1255,ES,VALENCIA,-0.376288,39.469906,1986-05-03,0,24.0,0.0,0.041,0.0995,POINT (-0.376288 39.469906)
1256,1256,ES,VALENCIA,-0.376288,39.469906,1986-05-04,0,24.0,0.0,0.0,0.1082,POINT (-0.376288 39.469906)
1257,1257,ES,VALENCIA,-0.376288,39.469906,1986-05-05,0,24.0,0.0,0.0,,POINT (-0.376288 39.469906)
1258,1258,ES,VALENCIA,-0.376288,39.469906,1986-05-06,0,24.0,0.0,0.0254,0.0663,POINT (-0.376288 39.469906)
1259,1259,ES,VALENCIA,-0.376288,39.469906,1986-05-07,0,24.0,0.0,0.0,,POINT (-0.376288 39.469906)
1260,1260,ES,VALENCIA,-0.376288,39.469906,1986-05-08,0,24.0,0.0,0.0,,POINT (-0.376288 39.469906)
1261,1261,ES,VALENCIA,-0.376288,39.469906,1986-05-09,0,24.0,0.0,0.0,,POINT (-0.376288 39.469906)
1262,1262,ES,VALENCIA,-0.376288,39.469906,1986-05-10,0,24.0,0.0,0.0,,POINT (-0.376288 39.469906)
1263,1263,ES,VALENCIA,-0.376288,39.469906,1986-05-12,0,24.0,0.0,0.0,,POINT (-0.376288 39.469906)
1264,1264,ES,VALENCIA,-0.376288,39.469906,1986-05-13,0,24.0,0.0,0.0,,POINT (-0.376288 39.469906)
1265,1265,ES,VALENCIA,-0.376288,39.469906,1986-05-14,0,24.0,0.0,0.0,0.0065,POINT (-0.376288 39.469906)
1266,1266,ES,VALENCIA,-0.376288,39.469906,1986-05-15,0,24.0,0.0,0.0,,POINT (-0.376288 39.469906)
1267,1267,ES,VALENCIA,-0.376288,39.469906,1986-05-17,0,24.0,0.0,0.0,,POINT (-0.376288 39.469906)
1268,1268,ES,VALENCIA,-0.376288,39.469906,1986-05-18,0,24.0,0.0,0.0,,POINT (-0.376288 39.469906)
1269,1269,ES,VALENCIA,-0.376288,39.469906,1986-05-19,0,24.0,0.0,0.0,,POINT (-0.376288 39.469906)
1270,1270,ES,VALENCIA,-0.376288,39.469906,1986-05-21,0,24.0,0.0,0.0,0.006999999999999999,POINT (-0.376288 39.469906)
