country_code,city,longitude,latitude,Date,endsampling,duration,i131,cs134,cs137
SE,LJUNGBYHED,13.92,56.82,1986-05-22,9,24.15,0.0016899999999999999,0.000763,0.00137
SE,LJUNGBYHED,13.92,56.82,1986-05-23,9,23.55,0.00209,0.000986,0.0017399999999999998
SE,LJUNGBYHED,13.92,56.82,1986-05-24,9,24.1,0.00225,0.0013599999999999999,0.00242
SE,LJUNGBYHED,13.92,56.82,1986-05-25,10,24.5,0.00103,0.00107,0.0018800000000000002
SE,LJUNGBYHED,13.92,56.82,1986-05-26,9,23.25,0.0008039999999999999,0.00078,0.0014
SE,LJUNGBYHED,13.92,56.82,1986-05-26,9,254.55,0.00197,0.0010199999999999999,0.0018100000000000002
SE,OESTERSUND,14.67,63.17,1986-04-28,12,17.5,0.000925,0.00011200000000000001,0.0
SE,OESTERSUND,14.67,63.17,1986-04-28,12,35.5,0.0,0.0,0.0002
SE,OESTERSUND,14.67,63.17,1986-04-30,12,11.55,0.48100000000000004,0.0112,0.0189
SE,OESTERSUND,14.67,63.17,1986-05-01,7,19.25,0.418,0.0289,0.0484
SE,OESTERSUND,14.67,63.17,1986-05-02,7,12.15,0.10099999999999999,0.000571,0.0009279999999999999
SE,OESTERSUND,14.67,63.17,1986-05-03,7,13.45,0.0225,0.00011200000000000001,0.000215
SE,OESTERSUND,14.67,63.17,1986-05-03,18,11.05,0.038,0.00021600000000000002,0.000366
SE,OESTERSUND,14.67,63.17,1986-05-04,19,11.4,0.0468,0.000165,0.00025
SE,OESTERSUND,14.67,63.17,1986-05-06,1,16.5,0.071,0.00317,0.00535
SE,OESTERSUND,14.67,63.17,1986-05-07,12,35.1,0.161,0.04,0.0742
SE,OESTERSUND,14.67,63.17,1986-05-09,8,41.4,0.17800000000000002,0.0256,0.0469
SE,OESTERSUND,14.67,63.17,1986-05-13,1,64.3,0.0653,0.0252,0.0468
SE,OESTERSUND,14.67,63.17,1986-05-14,12,35.1,0.00256,0.000541,0.0009539999999999999
SE,OESTERSUND,14.67,63.17,1986-05-15,12,24.0,0.00279,0.000304,0.000556
SE,OESTERSUND,14.67,63.17,1986-05-16,0,12.1,0.00998,0.00197,0.00336
SE,OESTERSUND,14.67,63.17,1986-05-20,0,95.25,0.00112,0.000687,0.00116
SE,STOCKHOLM,18.08,59.33,1986-04-28,7,12.1,0.621,0.0339,0.0671
SE,STOCKHOLM,18.08,59.33,1986-04-28,15,8.35,5.06,0.526,0.948
SE,STOCKHOLM,18.08,59.33,1986-04-28,17,2.0,11.8,0.9259999999999999,1.62
SE,STOCKHOLM,18.08,59.33,1986-04-28,20,2.55,11.6,0.935,1.66
SE,STOCKHOLM,18.08,59.33,1986-04-28,23,3.1,8.72,0.785,1.4
SE,STOCKHOLM,18.08,59.33,1986-04-29,3,3.3,6.02,0.611,1.06
SE,STOCKHOLM,18.08,59.33,1986-04-29,6,2.45,2.65,0.233,0.415
SE,STOCKHOLM,18.08,59.33,1986-04-29,9,3.1,2.83,0.182,0.306
SE,STOCKHOLM,18.08,59.33,1986-04-29,12,2.55,4.34,0.306,0.532
SE,STOCKHOLM,18.08,59.33,1986-04-29,15,3.05,4.97,0.419,0.731
SE,STOCKHOLM,18.08,59.33,1986-04-29,18,3.1,2.93,0.532,0.884
SE,STOCKHOLM,18.08,59.33,1986-04-29,21,2.45,2.66,0.5579999999999999,0.93
SE,STOCKHOLM,18.08,59.33,1986-04-30,7,10.5,0.971,0.0286,0.0463
SE,STOCKHOLM,18.08,59.33,1986-04-30,12,4.3,1.68,0.0546,0.0916
SE,STOCKHOLM,18.08,59.33,1986-04-30,16,4.15,2.39,0.152,0.252
SE,STOCKHOLM,18.08,59.33,1986-04-30,19,3.1,2.28,0.132,0.21899999999999997
SE,STOCKHOLM,18.08,59.33,1986-05-01,8,12.2,0.0733,0.0022199999999999998,0.0033
SE,STOCKHOLM,18.08,59.33,1986-05-01,19,11.25,0.0933,0.0008539999999999999,0.00134
SE,STOCKHOLM,18.08,59.33,1986-05-02,8,12.35,0.0585,0.000807,0.00109
SE,STOCKHOLM,18.08,59.33,1986-05-02,17,10.05,0.042,0.000491,0.0008300000000000001
SE,STOCKHOLM,18.08,59.33,1986-05-03,8,14.2,0.0416,0.000281,0.00054
SE,STOCKHOLM,18.08,59.33,1986-05-03,20,11.45,0.0632,0.00047999999999999996,0.0007
SE,STOCKHOLM,18.08,59.33,1986-05-04,8,12.3,0.0234,0.000218,0.000376
SE,STOCKHOLM,18.08,59.33,1986-05-05,7,22.5,0.0912,0.0057,0.00924
SE,STOCKHOLM,18.08,59.33,1986-05-05,11,3.55,0.174,0.013999999999999999,0.0227
SE,STOCKHOLM,18.08,59.33,1986-05-06,6,19.3,0.09300000000000001,0.0053,0.00885
SE,STOCKHOLM,18.08,59.33,1986-05-06,16,10.05,0.15,0.00346,0.00554
SE,STOCKHOLM,18.08,59.33,1986-05-07,7,14.35,0.21600000000000003,0.0029,0.00475
SE,STOCKHOLM,18.08,59.33,1986-05-07,16,9.1,0.138,0.00477,0.008140000000000001
SE,STOCKHOLM,18.08,59.33,1986-05-08,9,16.3,0.142,0.00692,0.0118
SE,STOCKHOLM,18.08,59.33,1986-05-08,17,8.15,1.85,0.133,0.22899999999999998
SE,STOCKHOLM,18.08,59.33,1986-05-09,9,16.3,1.05,0.14,0.25
SE,STOCKHOLM,18.08,59.33,1986-05-09,13,4.0,1.34,0.223,0.413
SE,STOCKHOLM,18.08,59.33,1986-05-09,19,5.2,0.0547,0.0058200000000000005,0.0104
SE,STOCKHOLM,18.08,59.33,1986-05-10,9,29.2,0.0156,0.00157,0.00264
SE,STOCKHOLM,18.08,59.33,1986-05-10,16,7.15,0.0139,0.000365,0.000692
SE,STOCKHOLM,18.08,59.33,1986-05-11,10,18.1,0.00847,0.00058,0.0010199999999999999
SE,STOCKHOLM,18.08,59.33,1986-05-12,7,20.3,0.00969,0.0018100000000000002,0.0032
SE,STOCKHOLM,18.08,59.33,1986-05-12,16,9.1,0.00513,0.000654,0.000975
SE,STOCKHOLM,18.08,59.33,1986-05-13,7,14.4,0.0029100000000000003,0.000293,0.00040899999999999997
SE,STOCKHOLM,18.08,59.33,1986-05-13,17,10.1,0.00526,0.000741,0.00132
SE,STOCKHOLM,18.08,59.33,1986-05-14,7,13.45,0.00698,0.000956,0.00162
SE,STOCKHOLM,18.08,59.33,1986-05-15,7,24.03,0.00374,0.00038500000000000003,0.000637
SE,STOCKHOLM,18.08,59.33,1986-05-16,7,24.02,0.00331,0.000644,0.00112
SE,STOCKHOLM,18.08,59.33,1986-05-17,12,29.1,0.0015400000000000001,0.000491,0.0008269999999999999
SE,STOCKHOLM,18.08,59.33,1986-05-18,8,19.55,0.00135,0.000205,0.000361
SE,STOCKHOLM,18.08,59.33,1986-05-19,11,27.23,0.0015,0.000633,0.00112
SE,STOCKHOLM,18.08,59.33,1986-05-20,7,19.32,0.0009720000000000001,0.000522,0.000893
SE,STOCKHOLM,18.08,59.33,1986-05-21,7,24.0,0.0015,0.0008550000000000001,0.00146
SE,STOCKHOLM,18.08,59.33,1986-05-22,7,24.0,0.00216,0.0013800000000000002,0.00236
SE,STOCKHOLM,18.08,59.33,1986-05-23,7,24.0,0.00197,0.0009689999999999999,0.0016699999999999998
SE,STOCKHOLM,18.08,59.33,1986-05-25,8,47.0,0.00176,0.00132,0.00232
SE,STOCKHOLM,18.08,59.33,1986-05-26,11,27.1,0.000745,0.000701,0.00124
SE,STOCKHOLM,18.08,59.33,1986-05-27,16,29.1,0.0010199999999999999,0.0005,0.000877
SE,STOCKHOLM,18.08,59.33,1986-05-28,15,22.5,0.000524,0.00045099999999999996,0.000802
SE,STOCKHOLM,18.08,59.33,1986-05-29,13,21.45,0.000534,0.000325,0.000575
SE,STOCKHOLM,18.08,59.33,1986-05-30,7,18.05,0.000364,0.000173,0.000308
SE,STOCKHOLM,18.08,59.33,1986-05-31,15,32.45,0.000338,0.000177,0.000324
SE,UMEAA,20.25,63.83,1986-04-28,14,19.35,0.000367,3.2e-05,6.8e-05
SE,UMEAA,20.25,63.83,1986-04-29,8,17.45,0.08,0.00873,0.0145
SE,UMEAA,20.25,63.83,1986-04-29,18,2.05,0.708,0.00121,0.0022
SE,UMEAA,20.25,63.83,1986-04-30,9,42.5,0.179,0.004220000000000001,0.0071200000000000005
SE,UMEAA,20.25,63.83,1986-04-30,16,1.55,0.0837,0.00135,0.0023
SE,UMEAA,20.25,63.83,1986-05-01,13,4.15,1.11,0.06,0.102
SE,UMEAA,20.25,63.83,1986-05-01,20,34.5,0.374,0.0243,0.0406
SE,UMEAA,20.25,63.83,1986-05-02,20,4.0,0.22699999999999998,0.00755,0.0128
SE,UMEAA,20.25,63.83,1986-05-03,9,13.1,0.183,0.00967,0.016
SE,UMEAA,20.25,63.83,1986-05-04,9,17.05,0.0538,0.00133,0.00223
SE,UMEAA,20.25,63.83,1986-05-04,15,67.4,0.114,0.007240000000000001,0.0122
SE,UMEAA,20.25,63.83,1986-05-05,9,17.15,0.047,0.00732,0.0123
SE,UMEAA,20.25,63.83,1986-05-05,20,11.0,0.0459,0.00441,0.00742
SE,UMEAA,20.25,63.83,1986-05-06,8,12.25,0.0701,0.00869,0.013999999999999999
SE,UMEAA,20.25,63.83,1986-05-07,8,24.1,0.0489,0.005520000000000001,0.009340000000000001
SE,UMEAA,20.25,63.83,1986-05-08,9,24.2,0.0415,0.0109,0.0184
SE,UMEAA,20.25,63.83,1986-05-09,9,24.1,0.0242,0.00433,0.00763
SE,UMEAA,20.25,63.83,1986-05-10,9,24.0,0.107,0.0315,0.0563
SE,UMEAA,20.25,63.83,1986-05-11,9,24.12,0.0104,0.0026100000000000003,0.00446
SE,UMEAA,20.25,63.83,1986-05-12,9,24.0,0.007659999999999999,0.000606,0.00109
SE,UMEAA,20.25,63.83,1986-05-13,9,24.0,0.0151,0.0016300000000000002,0.00286
SE,UMEAA,20.25,63.83,1986-05-14,10,25.06,0.003,0.000386,0.000675
SE,UMEAA,20.25,63.83,1986-05-15,9,23.09,0.00265,0.000839,0.00146
SE,UMEAA,20.25,63.83,1986-05-16,8,23.58,0.00259,0.0011,0.00186
SE,UMEAA,20.25,63.83,1986-05-17,9,24.3,0.00217,0.000462,0.00079
SE,UMEAA,20.25,63.83,1986-05-18,9,23.55,0.00143,0.000651,0.0011300000000000001
SE,UMEAA,20.25,63.83,1986-05-19,9,24.15,0.00296,0.000685,0.00118
SE,UMEAA,20.25,63.83,1986-05-20,9,23.55,0.00173,0.0008269999999999999,0.00146
SE,UMEAA,20.25,63.83,1986-05-21,9,24.0,0.0008320000000000001,0.000604,0.00103
SE,UMEAA,20.25,63.83,1986-05-22,9,24.1,0.0008900000000000001,0.000582,0.001
SE,UMEAA,20.25,63.83,1986-05-23,9,23.55,0.00116,0.0006940000000000001,0.00121
SE,UMEAA,20.25,63.83,1986-05-24,10,25.1,0.00134,0.00116,0.0020399999999999997
SE,UMEAA,20.25,63.83,1986-05-25,9,22.45,0.00185,0.00147,0.0026100000000000003
SE,UMEAA,20.25,63.83,1986-05-26,15,30.05,0.0009480000000000001,0.0009789999999999998,0.0017399999999999998
CZ,BANSKA,48.73,19.17,1986-05-01,5,24.0,3.15,0.0,
CZ,BANSKA,48.73,19.17,1986-05-02,5,24.0,1.24,0.05,
CZ,BANSKA,48.73,19.17,1986-05-03,5,24.0,0.763,0.0,
CZ,BANSKA,48.73,19.17,1986-05-05,5,24.0,0.36700000000000005,0.0,
CZ,BANSKA,48.73,19.17,1986-05-06,5,24.0,0.535,0.0,
CZ,BANSKA,48.73,19.17,1986-05-08,5,24.0,1.29,0.205,
CZ,BRATISLAVA,48.17,17.17,1986-04-30,5,24.0,5.94,0.74,
CZ,BRATISLAVA,48.17,17.17,1986-05-01,5,24.0,14.4,2.0,
CZ,BRATISLAVA,48.17,17.17,1986-05-02,5,24.0,4.9,1.3,
CZ,BRATISLAVA,48.17,17.17,1986-05-03,5,24.0,1.0,0.21,
CZ,BRATISLAVA,48.17,17.17,1986-05-04,5,24.0,5.5,1.2,
CZ,BRATISLAVA,48.17,17.17,1986-05-05,5,24.0,1.2,0.3,
CZ,BRATISLAVA,48.17,17.17,1986-05-06,5,24.0,0.34,0.047,1.1
CZ,BRATISLAVA,48.17,17.17,1986-05-07,5,24.0,2.4,0.45,
CZ,BRATISLAVA,48.17,17.17,1986-05-08,5,24.0,1.9,0.42,
CZ,BRATISLAVA,48.17,17.17,1986-05-09,5,24.0,0.21,0.035,
CZ,CESKE,48.97,14.43,1986-05-01,5,24.0,28.9,4.39,
CZ,CESKE,48.97,14.43,1986-05-02,5,24.0,4.88,0.6,
CZ,CESKE,48.97,14.43,1986-05-03,5,24.0,6.97,0.679,
CZ,CESKE,48.97,14.43,1986-05-04,5,24.0,5.81,0.779,
CZ,CESKE,48.97,14.43,1986-05-05,5,24.0,2.5,0.40399999999999997,
CZ,CESKE,48.97,14.43,1986-05-06,5,24.0,1.07,0.11800000000000001,
CZ,CESKE,48.97,14.43,1986-05-07,5,24.0,1.14,0.252,0.3
CZ,CESKE,48.97,14.43,1986-05-08,5,24.0,0.33,0.067,
CZ,CESKE,48.97,14.43,1986-05-09,5,24.0,0.08800000000000001,0.004,0.1
CZ,CESKE,48.97,14.43,1986-05-10,5,24.0,0.096,0.002,
CZ,CESKE,48.97,14.43,1986-05-11,5,24.0,0.06,0.002,
CZ,CESKE,48.97,14.43,1986-05-12,5,24.0,0.066,0.003,
CZ,HRADEC,50.22,15.83,1986-05-01,5,24.0,23.8,4.5,
CZ,HRADEC,50.22,15.83,1986-05-02,5,24.0,0.71,0.07,
CZ,HRADEC,50.22,15.83,1986-05-03,5,24.0,0.4,0.01,
CZ,HRADEC,50.22,15.83,1986-05-04,5,24.0,1.51,0.3,
CZ,HRADEC,50.22,15.83,1986-05-05,5,24.0,3.12,0.68,
CZ,HRADEC,50.22,15.83,1986-05-06,5,24.0,0.65,0.12,
CZ,HRADEC,50.22,15.83,1986-05-07,5,24.0,0.72,0.1,
CZ,HRADEC,50.22,15.83,1986-05-08,5,24.0,1.71,0.36,
CZ,HRADEC,50.22,15.83,1986-05-09,5,24.0,0.25,0.06,
CZ,HRADEC,50.22,15.83,1986-05-10,5,24.0,0.02,,
CZ,HRADEC,50.22,15.83,1986-05-11,5,24.0,0.025,0.0,
CZ,JASLOVSKE,48.5,17.45,1986-04-30,5,24.0,10.1,0.8390000000000001,
CZ,JASLOVSKE,48.5,17.45,1986-05-01,5,24.0,9.11,1.51,
CZ,JASLOVSKE,48.5,17.45,1986-05-02,5,24.0,2.99,0.653,
CZ,JASLOVSKE,48.5,17.45,1986-05-03,5,24.0,0.441,0.077,0.53
CZ,JASLOVSKE,48.5,17.45,1986-05-04,5,24.0,2.67,0.7659999999999999,
CZ,JASLOVSKE,48.5,17.45,1986-05-05,5,24.0,0.882,0.231,0.02
CZ,JASLOVSKE,48.5,17.45,1986-05-06,5,24.0,0.18,0.034,
CZ,JASLOVSKE,48.5,17.45,1986-05-07,5,24.0,0.773,0.135,
CZ,JASLOVSKE,48.5,17.45,1986-05-08,5,24.0,2.85,0.32,
CZ,JASLOVSKE,48.5,17.45,1986-05-09,5,24.0,0.12300000000000001,0.06,
CZ,JASLOVSKE,48.5,17.45,1986-05-10,5,24.0,0.11199999999999999,0.06,
CZ,KOSICE,21.25,48.73,1986-04-30,10,99.99,8.05,2.04,3.46
CZ,KOSICE,21.25,48.73,1986-05-01,4,18.0,3.7,0.386,0.67
CZ,KOSICE,21.25,48.73,1986-05-01,16,11.5,18.3,1.68,2.72
CZ,KOSICE,21.25,48.73,1986-05-02,4,12.0,0.452,0.129,0.21100000000000002
CZ,KOSICE,21.25,48.73,1986-05-02,15,11.4,0.254,0.046,0.073
CZ,KOSICE,21.25,48.73,1986-05-03,14,22.4,0.247,0.033,0.054000000000000006
CZ,KOSICE,21.25,48.73,1986-05-04,13,22.5,0.22,0.046,0.07400000000000001
CZ,KOSICE,21.25,48.73,1986-05-05,13,24.2,0.179,0.04,0.067
CZ,KOSICE,21.25,48.73,1986-05-06,13,24.1,6.8,0.527,0.932
CZ,KOSICE,21.25,48.73,1986-05-07,13,23.3,2.57,0.456,0.8029999999999999
CZ,KOSICE,21.25,48.73,1986-05-08,13,24.35,1.76,0.45899999999999996,0.8
CZ,KOSICE,21.25,48.73,1986-05-09,13,23.15,0.9620000000000001,0.371,0.637
CZ,KOSICE,21.25,48.73,1986-05-10,13,24.05,0.017,0.0016,0.0029
CZ,KOSICE,21.25,48.73,1986-05-11,12,23.15,0.03,0.0015,0.0022
CZ,KOSICE,21.25,48.73,1986-05-12,12,24.2,0.022000000000000002,0.0006,0.0012
CZ,KOSICE,21.25,48.73,1986-05-13,13,24.2,0.035,0.0022,0.0042
CZ,KOSICE,21.25,48.73,1986-05-14,13,24.0,0.021,0.0014,0.0034
CZ,KOSICE,21.25,48.73,1986-05-15,13,24.0,0.025,0.0031,0.0061
CZ,KOSICE,21.25,48.73,1986-05-16,13,24.0,0.034,0.0031,0.0059
CZ,KOSICE,21.25,48.73,1986-05-17,12,23.3,0.0049,0.0009,0.0017
CZ,KOSICE,21.25,48.73,1986-05-18,12,24.05,0.0061,0.0006,0.0013
CZ,KOSICE,21.25,48.73,1986-05-19,12,24.35,0.0055,0.0013,0.0023
CZ,KOSICE,21.25,48.73,1986-05-21,11,47.3,0.0051,0.0008,0.0015
CZ,KOSICE,21.25,48.73,1986-05-23,11,47.45,0.0042,0.0008,0.0016
CZ,KOSICE,21.25,48.73,1986-05-26,11,71.4,0.0023,0.0011,0.0018
CZ,KOSICE,21.25,48.73,1986-05-28,7,44.25,0.0023,0.0009,0.0017
CZ,KOSICE,21.25,48.73,1986-05-30,5,46.0,0.0002,0.0006,0.0012
CZ,MORAVSKY,49.08,16.33,1986-04-30,5,24.0,21.1,2.38,
CZ,MORAVSKY,49.08,16.33,1986-05-01,5,24.0,18.6,2.7,
CZ,MORAVSKY,49.08,16.33,1986-05-02,5,24.0,2.3,0.44799999999999995,
CZ,MORAVSKY,49.08,16.33,1986-05-03,5,24.0,0.716,0.065,
CZ,MORAVSKY,49.08,16.33,1986-05-04,5,24.0,5.44,0.816,
CZ,MORAVSKY,49.08,16.33,1986-05-05,5,24.0,3.15,0.6829999999999999,
CZ,MORAVSKY,49.08,16.33,1986-05-06,5,24.0,1.31,0.261,
CZ,MORAVSKY,49.08,16.33,1986-05-07,5,24.0,2.03,0.27899999999999997,
CZ,MORAVSKY,49.08,16.33,1986-05-08,5,24.0,2.25,0.6,
CZ,MORAVSKY,49.08,16.33,1986-05-09,5,24.0,0.225,0.063,
CZ,MORAVSKY,49.08,16.33,1986-05-10,5,24.0,0.048,0.002,
CZ,MORAVSKY,49.08,16.33,1986-05-11,5,24.0,0.042,0.001,
CZ,MORAVSKY,49.08,16.33,1986-05-12,5,24.0,0.031,,
CZ,PRAHA,50.08,14.42,1986-04-30,5,24.0,11.0,2.9,
CZ,PRAHA,50.08,14.42,1986-05-01,5,24.0,20.5,4.62,
CZ,PRAHA,50.08,14.42,1986-05-02,5,24.0,1.95,0.445,
CZ,PRAHA,50.08,14.42,1986-05-03,5,24.0,1.4,0.35600000000000004,
CZ,PRAHA,50.08,14.42,1986-05-04,5,24.0,1.3,0.36,
CZ,PRAHA,50.08,14.42,1986-05-05,5,24.0,0.627,0.188,
CZ,PRAHA,50.08,14.42,1986-05-06,5,24.0,0.34,0.10300000000000001,
CZ,PRAHA,50.08,14.42,1986-05-07,5,24.0,0.647,0.177,
CZ,PRAHA,50.08,14.42,1986-05-08,5,24.0,0.987,0.285,
CZ,PRAHA,50.08,14.42,1986-05-09,5,24.0,0.087,0.022000000000000002,
CZ,PRAHA,50.08,14.42,1986-05-10,5,24.0,0.021,0.001,
CZ,PRAHA,50.08,14.42,1986-05-11,5,24.0,0.009000000000000001,0.001,
CZ,PRAHA,50.08,14.42,1986-05-12,5,24.0,0.008,0.001,
CZ,PRAHA,50.08,14.42,1986-05-30,5,24.0,0.0,0.0,
CZ,PRAHA,50.0,14.42,1986-04-30,11,3.0,70.0,14.0,
CZ,PRAHA,50.0,14.42,1986-04-30,15,4.0,50.0,12.0,
CZ,PRAHA,50.0,14.42,1986-04-30,21,6.3,45.0,10.0,
CZ,PRAHA,50.0,14.42,1986-05-01,3,5.3,14.7,4.8,
CZ,PRAHA,50.0,14.42,1986-05-01,14,11.0,6.0,0.9,
CZ,PRAHA,50.0,14.42,1986-05-02,3,13.0,2.8,0.5,
CZ,PRAHA,50.0,14.42,1986-05-02,14,11.3,1.1,0.06,
CZ,PRAHA,50.0,14.42,1986-05-03,3,13.0,0.7,0.03,
CZ,PRAHA,50.0,14.42,1986-05-03,14,11.0,4.7,0.7,
CZ,PRAHA,50.0,14.42,1986-05-04,3,13.0,4.6,3.5,
CZ,PRAHA,50.0,14.42,1986-05-04,14,11.0,5.5,1.8,
CZ,PRAHA,50.0,14.42,1986-05-05,3,13.0,2.8,0.7,
CZ,PRAHA,50.0,14.42,1986-05-05,14,11.0,5.5,0.4,
CZ,PRAHA,50.0,14.42,1986-05-06,3,13.0,1.5,0.3,
CZ,PRAHA,50.0,14.42,1986-05-06,14,11.0,0.5,0.09,
CZ,PRAHA,50.0,14.42,1986-05-07,3,13.0,1.5,0.4,
CZ,PRAHA,50.0,14.42,1986-05-07,15,11.4,1.1,0.4,
CZ,PRAHA,50.0,14.42,1986-05-08,3,12.1,0.9,0.3,
CZ,PRAHA,50.0,14.42,1986-05-08,15,11.4,0.1,0.03,
CZ,PRAHA,50.0,14.42,1986-05-09,4,13.0,0.04,0.0,
CZ,PRAHA,50.0,14.42,1986-05-14,14,47.0,0.028999999999999998,0.0097,
CZ,PRAHA,50.0,14.42,1986-05-16,18,52.3,,0.0,
CZ,PRAHA,50.0,14.42,1986-05-19,13,67.3,0.0035,0.0025,
CZ,PRAHA,50.0,14.42,1986-05-23,13,96.3,0.0027,0.002,
CZ,PRAHA,50.0,14.42,1986-05-28,14,120.3,0.0013,0.0022,
CZ,USTI,50.68,14.0,1986-05-01,5,24.0,5.24,1.4,
CZ,USTI,50.68,14.0,1986-05-02,5,24.0,4.81,1.43,
CZ,USTI,50.68,14.0,1986-05-03,5,24.0,0.196,0.013000000000000001,
CZ,USTI,50.68,14.0,1986-05-04,5,24.0,1.3,0.502,
CZ,USTI,50.68,14.0,1986-05-05,5,24.0,1.32,0.56,
HU,BUDAPEST,19.1,47.5,1986-04-29,8,24.0,0.0005,0.0,5e-05
HU,BUDAPEST,19.1,47.5,1986-04-30,8,24.0,0.9,0.16,0.3
HU,BUDAPEST,19.1,47.5,1986-05-01,8,24.0,1.9,0.3,0.65
HU,BUDAPEST,19.1,47.5,1986-05-02,8,24.0,4.1,0.8,1.4
HU,BUDAPEST,19.1,47.5,1986-05-03,8,24.0,0.75,0.13,0.26
HU,BUDAPEST,19.1,47.5,1986-05-04,8,24.0,1.6,0.34,0.62
HU,BUDAPEST,19.1,47.5,1986-05-05,8,24.0,0.42,0.05,0.09
HU,BUDAPEST,19.1,47.5,1986-05-06,8,24.0,0.44,0.055999999999999994,0.1
HU,BUDAPEST,19.1,47.5,1986-05-07,8,24.0,3.7,0.58,1.2
HU,BUDAPEST,19.1,47.5,1986-05-08,8,24.0,2.2,0.33,0.69
HU,BUDAPEST,19.1,47.5,1986-05-09,8,24.0,0.75,0.14,0.29
HU,BUDAPEST,19.1,47.5,1986-05-10,8,24.0,0.054000000000000006,0.006,0.009000000000000001
HU,BUDAPEST,19.1,47.5,1986-05-11,8,24.0,0.051,0.006,0.01
