,country,Code,city,lattitude,longitude,Date,endsampling,duration,i131,cs134,cs137
1408,AU,14,KLAGENFURT,14.33,46.63,1986-05-12,14,6.57,0.04181,0.002442,0.004292
1409,AU,14,KLAGENFURT,14.33,46.63,1986-05-12,18,4.06,0.04995,0.003744,0.005254
1410,AU,14,KLAGENFURT,14.33,46.63,1986-05-13,6,12.44,0.029711,0.002971,0.004107
1411,AU,14,KLAGENFURT,14.33,46.63,1986-05-13,14,7.05,0.03885,0.002157,0.003478
1412,AU,14,KLAGENFURT,14.33,46.63,1986-05-13,18,3.57,0.05106,0.003907,0.006142
1413,AU,14,KLAGENFURT,14.33,46.63,1986-05-14,7,12.58,0.022607,0.00293,0.005587
1414,AU,14,KLAGENFURT,14.33,46.63,1986-05-14,14,7.02,0.04181,0.003947,0.008029000000000001
1415,AU,14,KLAGENFURT,14.33,46.63,1986-05-14,17,3.55,0.030858,0.003418,0.007141
1416,AU,14,KLAGENFURT,14.33,46.63,1986-05-15,7,13.05,0.016094999999999998,0.002686,0.0054020000000000006
1417,AU,14,KLAGENFURT,14.33,46.63,1986-05-15,13,6.53,0.018796,0.0027670000000000004,0.005143
1418,AU,14,KLAGENFURT,14.33,46.63,1986-05-15,18,4.04,0.018056,0.0023190000000000003,0.002146
1419,AU,14,KLAGENFURT,14.33,46.63,1986-05-16,7,12.58,0.009139,0.001912,0.003182
1420,AU,14,LINZ,14.3,48.31,1986-04-30,9,1.0,9.852796000000001,1.8531509999999998,1.8601580000000002
1421,AU,14,LINZ,14.3,48.31,1986-04-30,10,1.0,6.855303,1.117017,1.6418409999999999
1422,AU,14,LINZ,14.3,48.31,1986-04-30,11,1.0,7.234724000000001,1.187028,1.971812
1423,AU,14,LINZ,14.3,48.31,1986-04-30,12,1.0,10.773425999999999,2.021609,2.026405
1424,AU,14,LINZ,14.3,48.31,1986-04-30,13,1.0,9.701829,1.7332880000000002,2.393043
1425,AU,14,LINZ,14.3,48.31,1986-04-30,14,1.0,11.363028,2.074672,2.7366200000000003
1426,AU,14,LINZ,14.3,48.31,1986-04-30,15,1.0,13.392479999999999,2.462631,2.911603
1427,AU,14,LINZ,14.3,48.31,1986-04-30,16,1.0,9.623236,1.325711,1.9716580000000001
1428,AU,14,LINZ,14.3,48.31,1986-04-30,17,1.0,11.371501,1.420974,1.488901
1429,AU,14,LINZ,14.3,48.31,1986-04-30,18,1.0,11.314882,1.8708069999999999,2.395003
1430,AU,14,LINZ,14.3,48.31,1986-04-30,20,1.0,9.728632000000001,1.8603869999999998,2.4432560000000003
1431,AU,14,LINZ,14.3,48.31,1986-04-30,0,3.0,11.199826,2.357032,3.6003559999999997
1432,AU,14,LINZ,14.3,48.31,1986-05-01,3,3.0,11.710206,2.738966,4.435504
1433,AU,14,LINZ,14.3,48.31,1986-05-01,6,3.0,9.504857000000001,2.632619,4.285071
1434,AU,14,LINZ,14.3,48.31,1986-05-01,9,3.0,12.336706,3.894281,6.165024
1435,AU,14,LINZ,14.3,48.31,1986-05-01,12,3.0,17.476913,4.185638,6.500503
1436,AU,14,LINZ,14.3,48.31,1986-05-01,15,3.0,27.59828,4.381012999999999,6.648880999999999
1437,AU,14,LINZ,14.3,48.31,1986-05-01,18,3.0,16.020846,3.7351980000000005,5.452143
1438,AU,14,LINZ,14.3,48.31,1986-05-02,3,3.0,5.449925,1.676475,2.793201
1439,AU,14,LINZ,14.3,48.31,1986-05-02,6,3.0,2.127477,0.6008939999999999,0.932911
1440,AU,14,LINZ,14.3,48.31,1986-05-02,11,5.0,0.957039,0.159666,0.267519
1441,AU,14,LINZ,14.3,48.31,1986-05-02,16,5.0,2.171908,0.429893,0.757628
1442,AU,14,LINZ,14.3,48.31,1986-05-02,21,5.0,2.415295,0.546652,0.7736460000000001
1443,AU,14,LINZ,14.3,48.31,1986-05-03,0,3.15,1.6824759999999999,0.372138,0.7049380000000001
1444,AU,14,LINZ,14.3,48.31,1986-05-03,6,5.45,2.035357,0.556372,0.9236129999999999
1445,AU,14,LINZ,14.3,48.31,1986-05-03,12,6.0,2.739566,0.712059,1.208017
1446,AU,14,LINZ,14.3,48.31,1986-05-03,18,6.0,10.985739,2.195656,4.131412
1447,AU,14,LINZ,14.3,48.31,1986-05-03,23,5.5,10.192993,3.045522,5.098655
1448,AU,14,LINZ,14.3,48.31,1986-05-04,6,6.0,4.047097,1.6819119999999999,2.700243
1449,AU,14,LINZ,14.3,48.31,1986-05-04,12,6.0,1.7477900000000002,0.7746069999999999,1.324702
1450,AU,14,LINZ,14.3,48.31,1986-05-04,18,6.0,1.477822,0.442762,0.7471760000000001
1451,AU,14,LINZ,14.3,48.31,1986-05-04,0,6.0,0.970949,0.28513,0.513573
1452,AU,14,LINZ,14.3,48.31,1986-05-05,6,6.0,1.0445,0.49767100000000003,0.7644850000000001
1453,AU,14,LINZ,14.3,48.31,1986-05-05,13,7.0,0.9106219999999999,0.326865,0.423799
1454,AU,14,LINZ,14.3,48.31,1986-05-05,19,6.0,1.030643,0.276423,0.422709
1455,AU,14,LINZ,14.3,48.31,1986-05-05,0,5.0,1.2581200000000001,0.399095,0.7757189999999999
1456,AU,14,LINZ,14.3,48.31,1986-05-06,6,6.0,1.0166979999999999,0.504171,0.589324
1457,AU,14,LINZ,14.3,48.31,1986-05-06,13,7.15,0.904859,,0.0
1458,AU,14,LINZ,14.3,48.31,1986-05-06,19,5.3,0.906648,0.23514899999999997,0.480587
1459,AU,14,LINZ,14.3,48.31,1986-05-06,23,4.0,0.8486540000000001,0.209331,0.38503699999999996
1460,AU,14,LINZ,14.3,48.31,1986-05-07,6,7.3,1.157445,0.364356,
1461,AU,14,LINZ,14.3,48.31,1986-05-07,23,16.3,0.88981,0.277798,0.485997
1462,AU,14,LINZ,14.3,48.31,1986-05-08,7,8.0,0.376864,0.168673,0.292526
1463,AU,14,LINZ,14.3,48.31,1986-05-08,20,13.0,0.05797000000000001,,0.0
1464,AU,14,LINZ,14.3,48.31,1986-05-09,7,11.0,0.049260000000000005,,0.0
1465,AU,14,LINZ,14.3,48.31,1986-05-09,22,15.0,0.041158,,0.0
1466,AU,14,LINZ,14.3,48.31,1986-05-10,7,9.0,0.038883999999999995,,0.0
1467,AU,14,LINZ,14.3,48.31,1986-05-11,7,24.0,0.03247,0.004406,0.008912
1468,AU,14,LINZ,14.3,48.31,1986-05-12,7,24.0,0.016763999999999998,0.004452,0.006338
1469,AU,14,LINZ,14.3,48.31,1986-05-13,7,24.0,0.015121,,0.0
1470,AU,14,LINZ,14.3,48.31,1986-05-14,7,24.0,0.014516999999999999,,0.0
1471,AU,14,LINZ,14.3,48.31,1986-05-15,7,24.0,0.016947999999999998,,0.0
1472,AU,14,SALZBURG,13.05,47.9,1986-04-30,8,48.0,0.09302300000000001,0.026458,0.046284
1473,AU,14,SALZBURG,13.05,47.9,1986-05-01,8,24.0,5.008485,1.378296,2.000005
1474,AU,14,SALZBURG,13.05,47.9,1986-05-02,8,24.0,0.853809,0.21681399999999998,0.33532
1475,AU,14,SALZBURG,13.05,47.9,1986-05-03,8,24.0,3.311836,1.1069,1.35505
1476,AU,14,SALZBURG,13.05,47.9,1986-05-04,8,24.0,3.307981,0.936478,1.565877
1477,AU,14,SALZBURG,13.05,47.9,1986-05-05,8,24.0,1.104495,0.35894899999999996,0.613653
1478,AU,14,SALZBURG,13.05,47.9,1986-05-06,8,24.0,0.613658,0.17540799999999998,0.30885300000000004
1479,AU,14,SALZBURG,13.05,47.9,1986-05-07,8,24.0,0.535393,0.212486,0.316527
1480,AU,14,SALZBURG,13.05,47.9,1986-05-08,8,24.0,0.619352,0.21081999999999998,0.348337
1481,AU,14,SALZBURG,13.05,47.9,1986-05-09,8,24.0,0.040823000000000005,0.004043,0.0060479999999999996
1482,AU,14,SALZBURG,13.05,47.9,1986-05-10,8,24.0,0.038135,0.003855,0.005347
1483,AU,14,SALZBURG,13.05,47.9,1986-05-11,8,24.0,0.035635,0.003812,0.006398
1484,AU,14,SALZBURG,13.05,47.9,1986-05-12,8,24.0,0.026112,0.002663,0.005164
1485,AU,14,SALZBURG,13.05,47.9,1986-05-13,8,24.0,0.020516999999999997,,0.0
1486,AU,14,SALZBURG,13.05,47.9,1986-05-14,8,24.0,0.010667,0.003848,0.0064930000000000005
1487,AU,14,SALZBURG,13.05,47.9,1986-05-15,8,24.0,0.006965000000000001,0.000998,0.002665
1488,AU,14,VIENNA.,16.36,48.21,1986-04-29,16,2.5,40.33,,
1489,AU,14,VIENNA.,16.36,48.21,1986-04-29,22,6.2,24.160999999999998,,
1490,AU,14,VIENNA.,16.36,48.21,1986-04-30,6,7.3,11.322000000000001,,
1491,AU,14,VIENNA.,16.36,48.21,1986-04-30,8,2.3,34.705999999999996,,
1492,AU,14,VIENNA.,16.36,48.21,1986-04-30,11,2.3,40.33,,
1493,AU,14,VIENNA.,16.36,48.21,1986-04-30,12,1.1,52.54,,
1494,AU,14,VIENNA.,16.36,48.21,1986-04-30,13,1.0,58.09,,
1495,AU,14,VIENNA.,16.36,48.21,1986-04-30,14,1.1,49.21,,
1496,AU,14,VIENNA.,16.36,48.21,1986-04-30,16,1.2,44.03,,
1497,AU,14,VIENNA.,16.36,48.21,1986-04-30,16,0.4,45.14,,
1498,AU,14,VIENNA.,16.36,48.21,1986-04-30,19,2.4,30.229,,
1499,AU,14,VIENNA.,16.36,48.21,1986-04-30,23,3.5,20.831,,
1500,AU,14,VIENNA.,16.36,48.21,1986-05-01,3,3.5,16.095,,
1501,AU,14,VIENNA.,16.36,48.21,1986-05-01,7,4.3,16.502,,
1502,AU,14,VIENNA.,16.36,48.21,1986-05-01,9,1.5,19.758,,
1503,AU,14,VIENNA.,16.36,48.21,1986-05-01,11,1.58,13.838,,
1504,AU,14,VIENNA.,16.36,48.21,1986-05-01,13,1.58,17.131,,
1505,AU,14,VIENNA.,16.36,48.21,1986-05-01,15,1.58,8.436,,
1506,AU,14,VIENNA.,16.36,48.21,1986-05-01,17,2.0,3.1413,,
1507,AU,14,VIENNA.,16.36,48.21,1986-05-01,20,2.34,1.776,,
1508,AU,14,VIENNA.,16.36,48.21,1986-05-02,0,3.4,0.9694,,
1509,AU,14,VIENNA.,16.36,48.21,1986-05-02,3,3.16,0.9694,,
1510,AU,14,VIENNA.,16.36,48.21,1986-05-02,8,4.49,0.0999,,
1511,AU,14,VIENNA.,16.36,48.21,1986-05-02,11,3.09,1.1914,,
1512,AU,14,VIENNA.,16.36,48.21,1986-05-02,15,4.04,1.2099,,
1513,AU,14,VIENNA.,16.36,48.21,1986-05-02,20,5.01,1.665,,
1514,AU,14,VIENNA.,16.36,48.21,1986-05-03,7,10.29,1.1655,,
1515,AU,14,VIENNA.,16.36,48.21,1986-05-03,20,7.0,9.546,,
1516,AU,14,VIENNA.,16.36,48.21,1986-05-04,10,13.55,3.515,,
1517,AU,14,VIENNA.,16.36,48.21,1986-05-04,14,3.45,2.9859,,
1518,AU,14,VIENNA.,16.36,48.21,1986-05-04,19,4.45,2.2977,,
1519,AU,14,VIENNA.,16.36,48.21,1986-05-04,22,3.0,1.739,,
1520,AU,14,VIENNA.,16.36,48.21,1986-05-05,13,14.47,0.6734,,
1521,AU,14,VIENNA.,16.36,48.21,1986-05-05,16,3.26,1.591,,
1522,AU,14,VIENNA.,16.36,48.21,1986-05-06,16,24.13,0.9620000000000001,,
1523,AU,14,VIENNA.,16.36,48.21,1986-05-07,13,20.31,1.9980000000000002,,
1524,AU,14,VIENNA.,16.36,48.21,1986-05-07,19,5.34,3.589,,
1525,AU,14,VIENNA.,16.36,48.21,1986-05-08,2,7.08,1.517,,
1526,AU,14,VIENNA.,16.36,48.21,1986-05-08,8,5.36,0.2479,,
1527,AU,14,VIENNA.,16.36,48.21,1986-05-08,22,2.08,0.0777,,
1528,AU,14,VIENNA.,16.36,48.21,1986-05-09,3,5.05,0.05513,,
1529,AU,14,VIENNA.,16.36,48.21,1986-05-09,20,16.27,0.06179,,
1530,AU,14,VIENNA.,16.36,48.21,1986-05-10,4,8.37,0.038110000000000005,,
1531,AU,14,VIENNA.,16.36,48.21,1986-05-10,20,11.53,0.05624,,
1532,AU,14,VIENNA.,16.36,48.21,1986-05-11,9,12.51,0.035519999999999996,,
1533,AU,14,VIENNA.,16.36,48.21,1986-05-11,14,5.34,0.04218,,
1534,AU,14,VIENNA.,16.36,48.21,1986-05-11,19,4.59,0.04699,,
1535,AU,14,VIENNA.,16.36,48.21,1986-05-12,9,13.39,0.02146,,
1536,AU,14,VIENNA.,16.36,48.21,1986-05-12,19,10.57,0.03071,,
1537,AU,14,VIENNA.,16.36,48.21,1986-05-13,8,12.25,0.02812,,
1538,AU,14,VIENNA.,16.36,48.21,1986-05-13,20,12.19,0.03182,,
1539,AU,14,VIENNA.,16.36,48.21,1986-05-14,8,12.0,0.0185,,
1540,AU,14,VIENNA.,16.36,48.21,1986-05-14,19,11.17,0.028860000000000004,,
1541,AU,14,VIENNA.,16.36,48.21,1986-05-15,7,11.2,0.00851,,
1542,AU,14,VIENNA.,16.36,48.21,1986-05-15,19,11.52,0.017575,,
1543,AU,14,VIENNA.,16.36,48.21,1986-05-16,19,23.53,0.006623,,
1544,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-28,18,1.2,16.7,,
1545,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-28,20,1.5,18.9,,
1546,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-28,21,1.05,31.0,,
1547,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-28,22,1.0,15.0,,
1548,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-28,23,0.55,11.1,,
1549,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,0,0.55,7.7,,
1550,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,1,0.5,6.0,,
1551,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,2,0.55,4.0,,
1552,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,3,1.0,3.1,,
1553,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,4,0.5,2.5,,
1554,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,5,0.55,2.41,,
1555,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,6,0.55,2.23,,
1556,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,7,0.55,1.7,,
1557,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,8,0.55,1.31,,
1558,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,11,2.15,0.56,,
1559,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,12,1.0,0.294,,
1560,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,13,1.0,0.31,,
1561,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,14,0.5,0.22399999999999998,,
1562,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,18,4.2,0.179,,
1563,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-29,23,4.4,4.9,,
1564,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-30,3,4.05,3.5,,
1565,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-30,7,3.15,2.55,,
1566,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-30,13,6.2,1.38,,
1567,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-30,17,4.15,1.14,,
1568,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-04-30,22,4.15,0.84,,
1569,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,2,3.55,0.41,,
1570,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,4,2.0,0.48,,
1571,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,6,2.0,0.6,,
1572,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,7,1.55,1.01,,
1573,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,10,2.05,0.79,,
1574,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,12,2.15,0.66,,
1575,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,14,2.0,0.7,,
1576,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,17,3.3,0.76,,
1577,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-01,22,4.35,0.96,,
1578,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-02,3,5.2,2.44,,
1579,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-02,6,3.05,0.86,,
1580,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-02,11,4.55,1.03,,
1581,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-02,16,5.0,0.84,,
1582,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-02,21,4.3,0.53,,
1583,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-03,7,10.0,0.36,,
1584,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-03,12,4.5,0.79,,
1585,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-03,16,3.55,0.94,,
1586,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-03,20,4.0,1.03,,
1587,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-04,0,4.0,0.76,,
1588,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-04,7,7.25,0.47,,
1589,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-04,12,4.3,0.53,,
1590,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-04,16,4.3,0.5,,
1591,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-04,22,6.05,0.44,,
1592,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-05,8,9.25,0.184,,
1593,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-05,12,4.3,0.31,,
1594,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-05,17,4.4,0.239,0.001,
1595,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-05,20,3.4,0.205,,
1596,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,7,11.05,0.128,0.574,
1597,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,13,5.35,0.171,,
1598,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,17,4.2,0.18,0.54,
1599,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-06,21,3.4,0.162,,
1600,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-07,7,10.0,0.10800000000000001,1.6369999999999998,
1601,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-07,11,4.0,0.24,,
1602,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-07,20,9.25,0.228,1.6230000000000002,
1603,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-08,8,11.35,0.139,,
1604,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-08,20,12.0,0.135,0.948,
1605,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-09,8,12.0,0.081,,
1606,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-09,12,4.0,0.092,0.27,
1607,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-09,20,7.45,0.102,,
1608,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-10,8,12.1,0.075,0.099,
1609,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-10,15,7.15,0.14400000000000002,,
1610,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-11,10,19.0,0.039,0.264,
1611,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-12,7,9.0,0.038,,
1612,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-12,16,8.3,0.046,0.38299999999999995,
1613,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-13,10,17.4,0.0169,,
1614,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-14,10,24.1,0.0067,0.06,
1615,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-15,9,23.45,0.0057,,
1616,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-16,10,24.0,0.0072,0.004,
1617,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-17,10,24.0,0.0031,,
1618,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-19,10,48.15,0.00281,0.013000000000000001,
1619,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-21,10,48.15,0.0035,,
1620,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-23,14,52.2,0.0019199999999999998,0.01,0.005
1621,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-26,13,71.0,0.00249,,
1622,FI,20,KONALA(Helsinki)NW,25.0,60.13,1986-05-30,13,95.1,0.00062,0.017,
1623,FI,20,NURMIJAERVI,24.7,60.45,1986-04-28,9,96.0,0.0,0.95,1.79
1624,FI,20,NURMIJAERVI,24.7,60.45,1986-04-28,15,5.35,0.0,0.82,1.4
1625,FI,20,NURMIJAERVI,24.7,60.45,1986-04-28,22,7.0,0.0,7.2,11.9
1626,FI,20,NURMIJAERVI,24.7,60.45,1986-04-29,8,10.4,0.0,0.177,0.32
1627,FI,20,NURMIJAERVI,24.7,60.45,1986-04-29,15,6.4,0.0,0.057999999999999996,0.096
1628,FI,20,NURMIJAERVI,24.7,60.45,1986-04-30,9,6.35,0.0,0.094,0.155
1629,FI,20,NURMIJAERVI,24.7,60.45,1986-04-30,15,6.25,0.0,0.033,0.055999999999999994
1630,FI,20,NURMIJAERVI,24.7,60.45,1986-05-01,15,24.0,0.0,0.051,0.084
1631,FI,20,NURMIJAERVI,24.7,60.45,1986-05-02,15,23.15,0.0,0.0282,0.049
1632,FI,20,NURMIJAERVI,24.7,60.45,1986-05-03,13,21.45,0.0,0.0077,0.0132
1633,FI,20,NURMIJAERVI,24.7,60.45,1986-05-04,14,24.25,0.0,0.033,0.055999999999999994
1634,FI,20,NURMIJAERVI,24.7,60.45,1986-05-05,15,24.3,0.0,0.0205,0.035
1635,FI,20,NURMIJAERVI,24.7,60.45,1986-05-06,15,23.35,0.0,0.0054,0.0091
1636,FI,20,NURMIJAERVI,24.7,60.45,1986-05-07,13,22.15,0.0,0.0035,0.0061
1637,FI,20,NURMIJAERVI,24.7,60.45,1986-05-08,14,25.1,0.0,0.0072,0.0126
1638,FI,20,NURMIJAERVI,24.7,60.45,1986-05-09,14,23.15,0.0,0.0097,0.0174
1639,FI,20,NURMIJAERVI,24.7,60.45,1986-05-10,13,22.5,0.0,0.0102,0.0186
1640,FI,20,NURMIJAERVI,24.7,60.45,1986-05-11,15,25.25,0.0,0.0041,0.0075
1641,FI,20,NURMIJAERVI,24.7,60.45,1986-05-12,14,22.35,0.0,0.0029,0.0054
1642,FI,20,NURMIJAERVI,24.7,60.45,1986-05-13,13,22.45,0.0,0.004,0.0075
1643,FI,20,NURMIJAERVI,24.7,60.45,1986-05-15,9,44.1,0.0,0.00049,0.0009400000000000001
1644,FI,20,NURMIJAERVI,24.7,60.45,1986-05-16,13,27.35,0.0,0.00037,0.0007
1645,FI,20,NURMIJAERVI,24.7,60.45,1986-05-19,13,71.5,0.0,0.00155,0.0027199999999999998
1646,FI,20,NURMIJAERVI,24.7,60.45,1986-05-21,13,47.5,0.0,0.00114,0.00199
1647,FI,20,NURMIJAERVI,24.7,60.45,1986-05-23,13,48.45,0.0,0.00064,0.00115
1648,FI,20,NURMIJAERVI,24.7,60.45,1986-05-26,10,68.45,0.0,0.00099,0.0018
1649,FI,20,NURMIJAERVI,24.7,60.45,1986-05-28,10,47.55,0.0,0.0008699999999999999,0.00157
1650,FI,20,NURMIJAERVI,24.7,60.45,1986-05-30,10,47.25,0.0,0.00043,0.00073
1651,NO,21,BERGEN,10.66,59.9,1986-04-28,9,24.0,0.0002,0.0,0.0
1652,NO,21,BERGEN,10.66,59.9,1986-04-29,9,24.0,0.3,0.0,0.1
1653,NO,21,BERGEN,10.66,59.9,1986-04-30,9,24.0,0.004,0.0,0.001
1654,NO,21,BERGEN,10.66,59.9,1986-05-02,9,48.0,0.001,0.0,0.0002
1655,NO,21,BERGEN,10.66,59.9,1986-05-05,9,72.0,0.09,0.0,0.02
1656,NO,21,BERGEN,10.66,59.9,1986-05-07,9,48.0,0.2,0.0,0.07
1657,NO,21,BERGEN,10.66,59.9,1986-05-09,9,48.0,0.07,0.0,0.015
1658,NO,21,BERGEN,10.66,59.9,1986-05-12,9,72.0,0.001,0.0,0.0007
1659,NO,21,KJELLER,10.66,59.9,1986-04-28,18,24.0,0.12,0.0,0.02
1660,NO,21,KJELLER,10.66,59.9,1986-04-29,18,24.0,7.0,0.0,3.0
1661,NO,21,KJELLER,10.66,59.9,1986-04-30,18,24.0,0.15,0.0,0.15
1662,NO,21,KJELLER,10.66,59.9,1986-05-01,18,24.0,0.0,0.0,0.002
1663,NO,21,KJELLER,10.66,59.9,1986-05-01,18,34.0,0.05,0.0,0.0
1664,NO,21,KJELLER,10.66,59.9,1986-05-02,18,24.0,0.02,0.0,0.0007
1665,NO,21,KJELLER,10.66,59.9,1986-05-05,9,63.0,0.08,0.0,0.001
1666,NO,21,KJELLER,10.66,59.9,1986-05-07,12,51.0,0.2,0.0,0.015
1667,NO,21,KJELLER,10.66,59.9,1986-05-09,12,48.0,0.25,0.0,0.08
1668,NO,21,KJELLER,10.66,59.9,1986-05-12,12,72.0,0.004,0.0,0.001
1669,NO,21,KJELLER,10.66,59.9,1986-05-13,12,24.0,0.003,0.0,0.0004
1670,NO,21,KJELLER,10.66,59.9,1986-05-14,12,24.0,0.002,0.0,0.0009
1671,NO,21,OSLO,9.8,59.9,1986-04-28,13,18.0,0.0,0.0,0.13
1672,NO,21,OSLO,9.8,59.9,1986-04-29,12,24.0,0.0,0.0,1.05
1673,NO,21,OSLO,9.8,59.9,1986-04-29,13,1.0,0.0,0.0,1.8
1674,NO,21,OSLO,9.8,59.9,1986-04-29,15,2.0,0.0,0.0,0.45
1675,NO,21,OSLO,9.8,59.9,1986-04-29,20,5.0,0.0,0.0,0.4
1676,NO,21,OSLO,9.8,59.9,1986-04-29,23,3.0,0.0,0.0,0.35
1677,NO,21,OSLO,9.8,59.9,1986-04-30,1,2.0,0.0,0.0,0.065
1678,NO,21,OSLO,9.8,59.9,1986-04-30,5,4.0,0.0,0.0,0.025
1679,NO,21,OSLO,9.8,59.9,1986-04-30,10,5.0,0.0,0.0,0.04
1680,NO,21,OSLO,9.8,59.9,1986-04-30,20,10.0,0.0,0.0,0.0075
1681,NO,21,OSLO,9.8,59.9,1986-05-02,10,14.0,0.0,0.0,0.0085
1682,NO,21,OSLO,9.8,59.9,1986-05-02,22,12.0,0.0,0.0,0.003
1683,NO,21,OSLO,9.8,59.9,1986-05-04,8,8.0,0.0,0.0,0.0008
1684,NO,21,OSLO,9.8,59.9,1986-05-04,12,4.0,0.0,0.0,0.001
1685,NO,21,OSLO,9.8,59.9,1986-05-04,17,5.0,0.0,0.0,0.004
1686,NO,21,OSLO,9.8,59.9,1986-05-04,0,7.0,0.0,0.0,0.0037
1687,NO,21,OSLO,9.8,59.9,1986-05-05,6,6.0,0.0,0.0,0.0065
1688,NO,21,OSLO,9.8,59.9,1986-05-05,9,3.0,0.0,0.0,0.01
1689,NO,21,OSLO,9.8,59.9,1986-05-05,17,8.0,0.0,0.0,0.013000000000000001
1690,NO,21,OSLO,9.8,59.9,1986-05-05,0,7.0,0.0,0.0,0.027000000000000003
