,Unnamed: 0,country,Code,city,longitude,latitude,Date,endsampling,duration,i131,cs134,cs137,geometry
1060,1060.0,GB,9.0,BERKELEY,-2.45,51.69,1986-05-08,8.0,17.4,0.0022,0.0,0.00013000000000000002,POINT (-2.45 51.69)
1061,1061.0,GB,9.0,BERKELEY,-2.45,51.69,1986-05-09,8.0,24.2,0.003,0.00035,0.00046,POINT (-2.45 51.69)
1062,1062.0,GB,9.0,BERKELEY,-2.45,51.69,1986-05-10,9.0,25.0,0.00027,0.0,0.00026000000000000003,POINT (-2.45 51.69)
1063,1063.0,GB,9.0,BERKELEY,-2.45,51.69,1986-05-11,8.0,22.3,0.0017,0.00028,0.00046,POINT (-2.45 51.69)
1064,1064.0,GB,9.0,BERKELEY,-2.45,51.69,1986-05-12,9.0,24.5,0.002,0.0003,0.0005,POINT (-2.45 51.69)
1065,1065.0,GB,9.0,BERKELEY,-2.45,51.69,1986-05-13,8.0,23.25,0.002,0.0,0.00037,POINT (-2.45 51.69)
1066,1066.0,GB,9.0,BERKELEY,-2.45,51.69,1986-05-14,8.0,24.1,0.0025,0.0005200000000000001,0.00072,POINT (-2.45 51.69)
1067,1067.0,GB,9.0,BERKELEY,-2.45,51.69,1986-05-15,8.0,23.5,0.0016,0.0006,0.001,POINT (-2.45 51.69)
1068,1068.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-02,10.0,16.2,,0.001,0.0,POINT (-3.61 55.06)
1069,1069.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-03,10.0,24.0,0.0,0.4,0.0,POINT (-3.61 55.06)
1070,1070.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-03,10.0,12.2,0.0,0.15,0.0,POINT (-3.61 55.06)
1071,1071.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-03,11.0,21.0,2.7,1.2,2.2,POINT (-3.61 55.06)
1072,1072.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-04,11.0,24.0,0.83,0.1,0.75,POINT (-3.61 55.06)
1073,1073.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-05,11.0,24.0,0.0091,0.0,,POINT (-3.61 55.06)
1074,1074.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-06,11.0,24.0,0.031,0.0029,0.0054,POINT (-3.61 55.06)
1075,1075.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-07,11.0,24.0,0.003,,0.001,POINT (-3.61 55.06)
1076,1076.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-08,11.0,24.0,0.005,0.009000000000000001,0.005,POINT (-3.61 55.06)
1077,1077.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-09,11.0,24.0,0.032,0.005,0.011,POINT (-3.61 55.06)
1078,1078.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-10,11.0,24.0,0.005,,0.001,POINT (-3.61 55.06)
1079,1079.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-11,11.0,24.0,,0.001,,POINT (-3.61 55.06)
1080,1080.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-12,11.0,24.0,0.0033,,0.001,POINT (-3.61 55.06)
1081,1081.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-13,11.0,24.0,0.0033,,0.001,POINT (-3.61 55.06)
1082,1082.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-14,11.0,24.0,0.0046,0.0013,0.0025,POINT (-3.61 55.06)
1083,1083.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-15,11.0,24.0,0.003,,0.001,POINT (-3.61 55.06)
1084,1084.0,GB,9.0,CHAPELCROSS,-3.61,55.06,1986-05-16,11.0,24.0,0.0021,,0.001,POINT (-3.61 55.06)
1085,1085.0,GB,9.0,GLASGOW,-4.49,56.0,1986-04-30,0.0,700.0,0.0,,0.0,POINT (-4.49 56)
1086,1086.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-02,15.0,25.25,0.00034,,0.0002,POINT (-4.83 56)
1087,1087.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-03,10.0,19.3,0.75,0.24,0.45,POINT (-4.83 56)
1088,1088.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-03,15.0,4.55,2.2,0.77,1.41,POINT (-4.83 56)
1089,1089.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-03,19.0,3.2,0.594,0.141,0.32,POINT (-4.83 56)
1090,1090.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-04,9.0,14.1,0.309,0.136,0.274,POINT (-4.83 56)
1091,1091.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-04,11.0,1.5,0.17600000000000002,0.06,0.153,POINT (-4.83 56)
1092,1092.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-04,14.0,3.45,0.026,0.004,0.008,POINT (-4.83 56)
1093,1093.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-04,19.0,4.35,0.021,0.008,0.017,POINT (-4.83 56)
1094,1094.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-05,9.0,13.55,0.006,0.0003,0.0006,POINT (-4.83 56)
1095,1095.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-06,9.0,24.35,0.058,0.006,0.011,POINT (-4.83 56)
1096,1096.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-07,9.0,24.0,0.004,0.0009,0.0018,POINT (-4.83 56)
1097,1097.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-08,9.0,23.35,0.0038,0.0008,0.0017,POINT (-4.83 56)
1098,1098.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-09,9.0,24.2,0.0083,0.0009,0.0021,POINT (-4.83 56)
1099,1099.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-10,9.0,23.45,0.0012,0.0003,0.0007,POINT (-4.83 56)
1100,1100.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-11,9.0,23.3,0.001,0.0003,0.0005,POINT (-4.83 56)
1101,1101.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-12,9.0,24.0,0.0034,0.0006,0.0011,POINT (-4.83 56)
1102,1102.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-13,9.0,24.0,0.0016,0.0003,0.0006,POINT (-4.83 56)
1103,1103.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-14,9.0,24.0,0.0038,0.0007,0.0015,POINT (-4.83 56)
1104,1104.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-15,11.0,25.3,0.0024,0.0008,0.0016,POINT (-4.83 56)
1105,1105.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-16,9.0,22.3,0.0027,0.0009,0.002,POINT (-4.83 56)
1106,1106.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-17,9.0,24.0,0.0026,0.0011,0.002,POINT (-4.83 56)
1107,1107.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-19,10.0,49.3,0.0024,0.0015,0.0036,POINT (-4.83 56)
1108,1108.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-23,9.0,70.45,0.0019,0.0011,0.0023,POINT (-4.83 56)
1109,1109.0,GB,9.0,GLASGOW,-4.83,56.0,1986-05-30,9.0,132.0,0.0005,0.0005,0.0011,POINT (-4.83 56)
1110,1110.0,GB,9.0,GLASGOW,-4.49,56.0,1986-05-31,0.0,700.0,0.0,0.017,0.034,POINT (-4.49 56)
1111,1111.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-01,9.0,24.0,,5e-05,,POINT (-1.3 51.62)
1112,1112.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-02,9.0,24.0,0.0014,,0.0022600000000000003,POINT (-1.3 51.62)
1113,1113.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-02,13.0,5.3,1.43,0.43,,POINT (-1.3 51.62)
1114,1114.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-03,8.0,18.3,0.83,0.3,0.00107,POINT (-1.3 51.62)
1115,1115.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-04,9.0,24.0,0.0058,0.00038,,POINT (-1.3 51.62)
1116,1116.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-05,9.0,24.0,0.0026,,0.00217,POINT (-1.3 51.62)
1117,1117.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-06,9.0,24.0,0.001,1.4e-05,,POINT (-1.3 51.62)
1118,1118.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-07,9.0,24.0,0.0046,0.00045,0.00102,POINT (-1.3 51.62)
1119,1119.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-08,9.0,24.0,0.0073,0.00155,,POINT (-1.3 51.62)
1120,1120.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-09,9.0,24.0,0.0043,0.00057,,POINT (-1.3 51.62)
1121,1121.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-10,9.0,24.0,0.00027,1.2e-05,,POINT (-1.3 51.62)
1122,1122.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-11,9.0,24.0,0.00155,0.00012,,POINT (-1.3 51.62)
1123,1123.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-12,9.0,24.0,0.0031,0.00027,,POINT (-1.3 51.62)
1124,1124.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-13,9.0,24.0,0.0032,0.00033,,POINT (-1.3 51.62)
1125,1125.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-14,9.0,24.0,0.0029,0.00028,,POINT (-1.3 51.62)
1126,1126.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-15,9.0,24.0,0.0022,0.00062,,POINT (-1.3 51.62)
1127,1127.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-16,9.0,24.0,0.00195,0.00061,,POINT (-1.3 51.62)
1128,1128.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-17,9.0,24.0,0.0026,0.00079,,POINT (-1.3 51.62)
1129,1129.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-18,9.0,24.0,0.00115,0.00047,,POINT (-1.3 51.62)
1130,1130.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-19,9.0,24.0,0.0023,0.00115,,POINT (-1.3 51.62)
1131,1131.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-20,9.0,24.0,0.0018,0.00115,,POINT (-1.3 51.62)
1132,1132.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-21,9.0,24.0,,0.0006,,POINT (-1.3 51.62)
1133,1133.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-22,9.0,24.0,0.0021,0.00072,,POINT (-1.3 51.62)
1134,1134.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-23,9.0,24.0,0.0043,0.0019,,POINT (-1.3 51.62)
1135,1135.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-02,10.0,1.0,0.5,0.06,,POINT (-1.3 51.62)
1136,1136.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-02,15.0,4.22,3.18,0.7,,POINT (-1.3 51.62)
1137,1137.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-02,16.0,1.14,5.32,0.9,,POINT (-1.3 51.62)
1138,1138.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-02,18.0,1.42,4.2,0.71,,POINT (-1.3 51.62)
1139,1139.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-02,21.0,3.07,3.03,0.64,,POINT (-1.3 51.62)
1140,1140.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-03,9.0,12.02,0.6,0.2,,POINT (-1.3 51.62)
1141,1141.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-03,10.0,0.52,0.04,0.0,,POINT (-1.3 51.62)
1142,1142.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-03,11.0,1.1,0.02,0.0,0.006,POINT (-1.3 51.62)
1143,1143.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-03,15.0,3.54,0.03,0.001,,POINT (-1.3 51.62)
1144,1144.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-03,21.0,6.5,0.01,0.0,0.006999999999999999,POINT (-1.3 51.62)
1145,1145.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-04,9.0,11.06,0.009000000000000001,0.0,,POINT (-1.3 51.62)
1146,1146.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-04,20.0,11.31,0.006,0.0,,POINT (-1.3 51.62)
1147,1147.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-05,9.0,12.28,0.01,0.0,,POINT (-1.3 51.62)
1148,1148.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-05,19.0,10.12,0.005,0.0,,POINT (-1.3 51.62)
1149,1149.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-06,8.0,13.43,0.002,0.0,,POINT (-1.3 51.62)
1150,1150.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-07,9.0,24.02,0.006,0.0003,,POINT (-1.3 51.62)
1151,1151.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-07,11.0,2.2,0.08,0.005,,POINT (-1.3 51.62)
1152,1152.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-07,12.0,1.1,0.04,0.0,,POINT (-1.3 51.62)
1153,1153.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-07,13.0,1.1,0.02,0.0,,POINT (-1.3 51.62)
1154,1154.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-07,16.0,2.55,0.006999999999999999,0.001,,POINT (-1.3 51.62)
1155,1155.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-07,17.0,1.2,0.0091,0.0,,POINT (-1.3 51.62)
1156,1156.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-07,19.0,1.05,0.02,0.0,,POINT (-1.3 51.62)
1157,1157.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-07,21.0,2.15,0.02,0.00092,,POINT (-1.3 51.62)
1158,1158.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-08,9.0,12.13,0.0054,0.0007,,POINT (-1.3 51.62)
1159,1159.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-08,11.0,1.44,0.0064,0.0,,POINT (-1.3 51.62)
1160,1160.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-08,14.0,2.53,0.005,0.0,,POINT (-1.3 51.62)
1161,1161.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-09,9.0,19.03,0.0057,0.001,,POINT (-1.3 51.62)
1162,1162.0,GB,9.0,HARWELL,-1.3,51.62,1986-05-10,9.0,24.32,0.00033,0.0,,POINT (-1.3 51.62)
1163,1163.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-04-30,0.0,700.0,0.0,,,POINT (4.33 50.78)
1164,1164.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,9.0,24.0,1.33,0.39,,POINT (4.33 50.78)
1165,1165.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,11.0,1.0,10.25,2.45,,POINT (4.33 50.78)
1166,1166.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,12.0,1.0,9.02,2.23,,POINT (4.33 50.78)
1167,1167.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,13.0,1.0,7.56,1.85,,POINT (4.33 50.78)
1168,1168.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,14.0,1.0,4.12,1.17,,POINT (4.33 50.78)
1169,1169.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,15.0,1.0,1.61,0.28,,POINT (4.33 50.78)
1170,1170.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,16.0,1.0,1.43,0.17,,POINT (4.33 50.78)
1171,1171.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-02,17.0,1.0,1.82,0.41,,POINT (4.33 50.78)
1172,1172.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,9.0,15.3,1.58,0.37,,POINT (4.33 50.78)
1173,1173.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,10.0,1.0,2.32,0.16,,POINT (4.33 50.78)
1174,1174.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,11.0,1.0,2.45,0.22,0.005,POINT (4.33 50.78)
1175,1175.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,12.0,1.0,2.12,0.18,,POINT (4.33 50.78)
1176,1176.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,13.0,1.0,1.01,0.09,0.002,POINT (4.33 50.78)
1177,1177.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,14.0,1.0,1.84,0.09,,POINT (4.33 50.78)
1178,1178.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,15.0,1.0,1.68,0.1,0.003,POINT (4.33 50.78)
1179,1179.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,16.0,1.0,1.7,0.08,,POINT (4.33 50.78)
1180,1180.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-03,17.0,1.0,1.75,0.12,0.0,POINT (4.33 50.78)
1181,1181.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-04,8.0,14.45,0.19,0.03,,POINT (4.33 50.78)
1182,1182.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-04,20.0,12.0,0.0187,,,POINT (4.33 50.78)
1183,1183.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-05,8.0,12.0,0.1274,0.0125,,POINT (4.33 50.78)
1184,1184.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-05,20.0,12.0,0.1546,0.0404,,POINT (4.33 50.78)
1185,1185.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-06,8.0,12.0,0.0209,0.0,,POINT (4.33 50.78)
1186,1186.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-06,20.0,12.0,0.0745,0.0,,POINT (4.33 50.78)
1187,1187.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-07,10.0,14.3,0.085,0.0,,POINT (4.33 50.78)
1188,1188.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-07,20.0,9.3,0.0148,0.0025,,POINT (4.33 50.78)
1189,1189.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-08,9.0,13.0,0.0117,0.0021,,POINT (4.33 50.78)
1190,1190.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-09,9.0,24.0,0.0079,0.0,,POINT (4.33 50.78)
1191,1191.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-10,9.0,24.0,0.0036,0.0,,POINT (4.33 50.78)
1192,1192.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-11,9.0,24.0,0.0017,0.0,0.001,POINT (4.33 50.78)
1193,1193.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-12,9.0,24.0,0.0093,0.0,,POINT (4.33 50.78)
1194,1194.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-13,9.0,24.0,0.0033,0.00047,,POINT (4.33 50.78)
1195,1195.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-14,9.0,24.0,0.0055,0.0004,,POINT (4.33 50.78)
1196,1196.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-15,9.0,24.0,0.0046,0.0004,0.0005,POINT (4.33 50.78)
1197,1197.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-16,9.0,24.0,0.0028,0.0007,,POINT (4.33 50.78)
1198,1198.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-17,9.0,24.0,0.004,0.0012,,POINT (4.33 50.78)
1199,1199.0,BE,10.0,BRUXELLES(Ixelles),4.33,50.78,1986-05-31,0.0,700.0,0.0,,,POINT (4.33 50.78)
1200,1200.0,BE,10.0,MOL,5.12,51.18,1986-04-28,9.0,168.0,0.0,0.0,3.1e-05,POINT (5.12 51.18)
1201,1201.0,BE,10.0,MOL,5.12,51.18,1986-04-30,0.0,700.0,0.0,,0.0,POINT (5.12 51.18)
1202,1202.0,BE,10.0,MOL,5.12,51.18,1986-05-01,9.0,24.0,,0.0001,,POINT (5.12 51.18)
1203,1203.0,BE,10.0,MOL,5.12,51.18,1986-05-02,9.0,24.0,1.68,0.41,0.97,POINT (5.12 51.18)
1204,1204.0,BE,10.0,MOL,5.12,51.18,1986-05-02,15.0,6.0,7.8,1.91,3.6,POINT (5.12 51.18)
1205,1205.0,BE,10.0,MOL,5.12,51.18,1986-05-02,21.0,6.0,3.5,0.98,1.88,POINT (5.12 51.18)
1206,1206.0,BE,10.0,MOL,5.12,51.18,1986-05-03,9.0,12.0,1.98,0.64,1.28,POINT (5.12 51.18)
1207,1207.0,BE,10.0,MOL,5.12,51.18,1986-05-04,9.0,24.0,0.81,0.156,0.33,POINT (5.12 51.18)
1208,1208.0,BE,10.0,MOL,5.12,51.18,1986-05-05,9.0,24.0,0.1,0.017,0.033,POINT (5.12 51.18)
1209,1209.0,BE,10.0,MOL,5.12,51.18,1986-05-05,9.0,168.0,0.92,0.23,0.48,POINT (5.12 51.18)
1210,1210.0,BE,10.0,MOL,5.12,51.18,1986-05-06,9.0,24.0,0.09,0.025,0.054000000000000006,POINT (5.12 51.18)
1211,1211.0,BE,10.0,MOL,5.12,51.18,1986-05-07,9.0,24.0,0.051,0.012,0.026,POINT (5.12 51.18)
1212,1212.0,BE,10.0,MOL,5.12,51.18,1986-05-08,9.0,24.0,0.0116,0.00148,0.003,POINT (5.12 51.18)
1213,1213.0,BE,10.0,MOL,5.12,51.18,1986-05-09,9.0,24.0,0.0088,0.00057,0.001,POINT (5.12 51.18)
1214,1214.0,BE,10.0,MOL,5.12,51.18,1986-05-10,9.0,24.0,0.0068,0.00091,0.00175,POINT (5.12 51.18)
1215,1215.0,BE,10.0,MOL,5.12,51.18,1986-05-11,9.0,24.0,0.00194,0.00014,0.00019,POINT (5.12 51.18)
1216,1216.0,BE,10.0,MOL,5.12,51.18,1986-05-12,9.0,24.0,0.0106,0.0005,0.0008300000000000001,POINT (5.12 51.18)
1217,1217.0,BE,10.0,MOL,5.12,51.18,1986-05-12,9.0,168.0,0.026,0.0058,0.0124,POINT (5.12 51.18)
1218,1218.0,BE,10.0,MOL,5.12,51.18,1986-05-13,9.0,24.0,0.0036,0.00023,0.00067,POINT (5.12 51.18)
1219,1219.0,BE,10.0,MOL,5.12,51.18,1986-05-14,9.0,24.0,0.006999999999999999,0.0003,0.0006,POINT (5.12 51.18)
1220,1220.0,BE,10.0,MOL,5.12,51.18,1986-05-15,9.0,24.0,0.0056,0.0004,0.0008,POINT (5.12 51.18)
1221,1221.0,BE,10.0,MOL,5.12,51.18,1986-05-16,9.0,24.0,0.0036,0.00066,0.00126,POINT (5.12 51.18)
1222,1222.0,BE,10.0,MOL,5.12,51.18,1986-05-17,9.0,24.0,0.0056,0.00148,0.0028,POINT (5.12 51.18)
1223,1223.0,BE,10.0,MOL,5.12,51.18,1986-05-18,9.0,24.0,0.0029,0.00075,0.00144,POINT (5.12 51.18)
1224,1224.0,BE,10.0,MOL,5.12,51.18,1986-05-19,9.0,24.0,0.004,0.00108,0.0023,POINT (5.12 51.18)
1225,1225.0,BE,10.0,MOL,5.12,51.18,1986-05-19,9.0,168.0,0.0046,0.0007,0.00141,POINT (5.12 51.18)
1226,1226.0,BE,10.0,MOL,5.12,51.18,1986-05-20,9.0,24.0,0.0035,0.0015,0.0031,POINT (5.12 51.18)
1227,1227.0,BE,10.0,MOL,5.12,51.18,1986-05-21,9.0,24.0,0.00189,0.00062,0.00128,POINT (5.12 51.18)
1228,1228.0,BE,10.0,MOL,5.12,51.18,1986-05-22,9.0,24.0,0.003,0.00091,0.00179,POINT (5.12 51.18)
1229,1229.0,BE,10.0,MOL,5.12,51.18,1986-05-23,9.0,24.0,0.0043,0.0013,0.0029,POINT (5.12 51.18)
1230,1230.0,BE,10.0,MOL,5.12,51.18,1986-05-24,9.0,24.0,0.0031,0.00129,0.0025,POINT (5.12 51.18)
1231,1231.0,BE,10.0,MOL,5.12,51.18,1986-05-25,9.0,24.0,0.00184,0.0007099999999999999,0.00146,POINT (5.12 51.18)
1232,1232.0,BE,10.0,MOL,5.12,51.18,1986-05-26,9.0,24.0,0.00159,0.00084,0.0016699999999999998,POINT (5.12 51.18)
1233,1233.0,BE,10.0,MOL,5.12,51.18,1986-05-26,9.0,168.0,0.0028,0.00102,0.0021,POINT (5.12 51.18)
1234,1234.0,BE,10.0,MOL,5.12,51.18,1986-05-31,0.0,700.0,0.0,,0.0,POINT (5.12 51.18)
1235,1235.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-01,0.0,24.0,0.0,0.0,0.0032,POINT (-0.4 39.48)
1236,1236.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-02,0.0,24.0,0.0,,0.0074,POINT (-0.4 39.48)
1237,1237.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-03,0.0,24.0,0.0,0.032,0.0,POINT (-0.4 39.48)
1238,1238.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-04,0.0,24.0,0.0,0.0329,0.07400000000000001,POINT (-0.4 39.48)
1239,1239.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-05,0.0,24.0,0.0,0.0481,0.093,POINT (-0.4 39.48)
1240,1240.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-08,0.0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1241,1241.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-09,0.0,24.0,0.0,0.0089,0.0141,POINT (-0.4 39.48)
1242,1242.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-10,0.0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1243,1243.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-11,0.0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1244,1244.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-12,0.0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1245,1245.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-13,0.0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1246,1246.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-14,0.0,24.0,0.0,0.0,0.0052,POINT (-0.4 39.48)
1247,1247.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-15,0.0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1248,1248.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-16,0.0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1249,1249.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-17,0.0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1250,1250.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-18,0.0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1251,1251.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-19,0.0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1252,1252.0,ES,11.0,TARRAGONA,-0.4,39.48,1986-05-20,0.0,24.0,0.0,0.0,,POINT (-0.4 39.48)
1253,1253.0,ES,11.0,VALENCIA,-0.376288,39.469906,1986-05-01,0.0,24.0,0.0,0.0,0.047,POINT (-0.376288 39.469906)
